,Abstract Task,Input Data in Bytes,CPU Work,CPU Cores,CPU Work per Core
123,haplotype_caller,74971574,4130,5,826.0
124,haplotype_caller,74971641,4130,5,826.0
125,haplotype_caller,74971621,4130,5,826.0
126,haplotype_caller,74971619,4130,5,826.0
127,haplotype_caller,74971639,4130,5,826.0
128,alignment_to_reference,14063144,1757,1,1757.0
129,sort_sam,48946172,942,1,942.0
130,dedup,71064942,1486,1,1486.0
131,add_replace,71449361,1592,1,1592.0
132,realign_target_creator,70487453,1653,3,551.0
133,indel_realign,70504653,481,1,481.0
134,haplotype_caller,85355984,4840,5,968.0
135,haplotype_caller,85356002,4840,5,968.0
136,haplotype_caller,85356001,4840,5,968.0
137,haplotype_caller,85356006,4840,5,968.0
138,haplotype_caller,85355971,4840,5,968.0
139,haplotype_caller,85355976,4840,5,968.0
140,haplotype_caller,85355995,4840,5,968.0
141,haplotype_caller,85356004,4840,5,968.0
142,haplotype_caller,85355939,4840,5,968.0
143,haplotype_caller,85355956,4840,5,968.0
144,alignment_to_reference,14063144,2194,1,2194.0
145,sort_sam,48946172,807,1,807.0
146,dedup,71064942,2166,1,2166.0
147,add_replace,71449361,1622,1,1622.0
148,realign_target_creator,70487453,1653,3,551.0
149,indel_realign,70504653,481,1,481.0
150,haplotype_caller,75338897,4155,5,831.0
151,haplotype_caller,75338867,4155,5,831.0
152,haplotype_caller,75338869,4155,5,831.0
153,haplotype_caller,75338892,4155,5,831.0
154,haplotype_caller,75338854,4155,5,831.0
155,haplotype_caller,75338889,4155,5,831.0
156,haplotype_caller,75338846,4155,5,831.0
157,haplotype_caller,75338900,4155,5,831.0
158,haplotype_caller,75338870,4155,5,831.0
159,haplotype_caller,75338872,4155,5,831.0
160,alignment_to_reference,14063144,467,1,467.0
161,sort_sam,48946172,590,1,590.0
162,dedup,71064942,1979,1,1979.0
163,add_replace,71449361,1475,1,1475.0
164,realign_target_creator,70487453,1653,3,551.0
165,indel_realign,70504653,481,1,481.0
166,haplotype_caller,89222631,5110,5,1022.0
167,haplotype_caller,89222674,5110,5,1022.0
168,haplotype_caller,89222684,5110,5,1022.0
169,haplotype_caller,89222640,5110,5,1022.0
170,haplotype_caller,89222651,5110,5,1022.0
171,haplotype_caller,89222670,5110,5,1022.0
172,haplotype_caller,89222681,5110,5,1022.0
173,haplotype_caller,89222652,5110,5,1022.0
174,haplotype_caller,89222637,5110,5,1022.0
175,haplotype_caller,89222649,5110,5,1022.0
176,alignment_to_reference,14063144,714,1,714.0
177,sort_sam,48946172,103,1,103.0
178,dedup,71064942,607,1,607.0
179,add_replace,71449361,1436,1,1436.0
180,realign_target_creator,85084468,16449,3,5483.0
181,indel_realign,85101668,2646,1,2646.0
182,haplotype_caller,85095107,4825,5,965.0
183,haplotype_caller,85095080,4825,5,965.0
184,haplotype_caller,85095139,4825,5,965.0
185,haplotype_caller,85095128,4825,5,965.0
186,haplotype_caller,85095084,4825,5,965.0
187,haplotype_caller,85095145,4825,5,965.0
188,haplotype_caller,85095104,4825,5,965.0
189,haplotype_caller,85095112,4825,5,965.0
190,haplotype_caller,85095091,4825,5,965.0
191,haplotype_caller,85095143,4825,5,965.0
192,alignment_to_reference,14063144,1829,1,1829.0
193,sort_sam,48946172,103,1,103.0
194,dedup,71064942,528,1,528.0
195,add_replace,71449361,162,1,162.0
196,realign_target_creator,70487453,1653,3,551.0
197,indel_realign,70504653,481,1,481.0
198,haplotype_caller,76999573,4270,5,854.0
199,haplotype_caller,76999542,4270,5,854.0
200,haplotype_caller,76999534,4270,5,854.0
201,haplotype_caller,76999570,4270,5,854.0
202,haplotype_caller,76999565,4270,5,854.0
203,haplotype_caller,76999562,4270,5,854.0
204,haplotype_caller,76999595,4270,5,854.0
205,haplotype_caller,76999572,4270,5,854.0
206,haplotype_caller,76999590,4270,5,854.0
207,haplotype_caller,76999586,4270,5,854.0
208,alignment_to_reference,14063144,570,1,570.0
209,sort_sam,48946172,103,1,103.0
210,dedup,71064942,1638,1,1638.0
211,add_replace,71449361,162,1,162.0
212,realign_target_creator,70487453,1653,3,551.0
213,indel_realign,70504653,481,1,481.0
214,haplotype_caller,94054436,5440,5,1088.0
215,haplotype_caller,94054412,5440,5,1088.0
216,haplotype_caller,94054425,5440,5,1088.0
217,haplotype_caller,94054364,5440,5,1088.0
218,haplotype_caller,94054398,5440,5,1088.0
219,haplotype_caller,94054382,5440,5,1088.0
220,haplotype_caller,94054414,5440,5,1088.0
221,haplotype_caller,94054424,5440,5,1088.0
222,haplotype_caller,94054440,5440,5,1088.0
223,haplotype_caller,94054397,5440,5,1088.0
224,alignment_to_reference,14063144,1417,1,1417.0
225,sort_sam,48946172,760,1,760.0
226,dedup,71064942,2560,1,2560.0
227,add_replace,71449361,1073,1,1073.0
228,realign_target_creator,70487453,1653,3,551.0
229,indel_realign,70504653,481,1,481.0
230,haplotype_caller,93202227,5380,5,1076.0
231,haplotype_caller,93202211,5380,5,1076.0
232,haplotype_caller,93202172,5380,5,1076.0
233,haplotype_caller,93202178,5380,5,1076.0
234,haplotype_caller,93202222,5380,5,1076.0
235,haplotype_caller,93202235,5380,5,1076.0
236,haplotype_caller,93202226,5380,5,1076.0
237,haplotype_caller,93202219,5380,5,1076.0
238,haplotype_caller,93202227,5380,5,1076.0
239,haplotype_caller,93202178,5380,5,1076.0
240,merge_gcvf,50494131989,1320000,30,44000.0
241,genotype_gvcfs,2820114978,71260,7,10180.0
242,genotype_gvcfs,2810458184,70980,7,10140.0
243,genotype_gvcfs,2874792622,72856,7,10408.0
244,genotype_gvcfs,2859214722,72401,7,10343.0
245,genotype_gvcfs,2837714395,71778,7,10254.0
246,genotype_gvcfs,2837986884,71785,7,10255.0
247,genotype_gvcfs,2835333583,71708,7,10244.0
248,genotype_gvcfs,2873490096,72821,7,10403.0
249,genotype_gvcfs,2884703290,73143,7,10449.0
250,genotype_gvcfs,2842253973,71911,7,10273.0
251,combine_variants,2224141601,190,1,190.0
252,select_variants_snp,19062520,229,1,229.0
253,filtering_snp,17784861,78,1,78.0
254,select_variants_indel,19062520,241,1,241.0
255,filtering_indel,17193525,393,1,393.0
256,haplotype_caller,89222660,5110,5,1022.0
257,haplotype_caller,307077574,20080,5,4016.0
258,haplotype_caller,305020429,19940,5,3988.0
259,haplotype_caller,510062050,34030,5,6806.0
260,haplotype_caller,377063684,24890,5,4978.0
261,genotype_gvcfs,627176690,7315,7,1045.0
262,haplotype_caller,449251859,29855,5,5971.0
263,haplotype_caller,347494796,22860,5,4572.0
264,haplotype_caller,439418770,29175,5,5835.0
265,haplotype_caller,146285145,9030,5,1806.0
266,haplotype_caller,142301686,8755,5,1751.0
267,haplotype_caller,614445509,41205,5,8241.0
268,haplotype_caller,218107859,13965,5,2793.0
269,haplotype_caller,285216269,18580,5,3716.0
270,haplotype_caller,474179727,31565,5,6313.0
271,haplotype_caller,365079260,24070,5,4814.0
272,haplotype_caller,94152930,5445,5,1089.0
273,sort_sam,48946172,1007,1,1007.0
274,realign_target_creator,70487453,1653,3,551.0
275,haplotype_caller,94152903,5445,5,1089.0
276,haplotype_caller,94152931,5445,5,1089.0
277,haplotype_caller,94152922,5445,5,1089.0
278,haplotype_caller,94152919,5445,5,1089.0
279,indel_realign,70504653,481,1,481.0
280,dedup,71064942,988,1,988.0
281,haplotype_caller,94152887,5445,5,1089.0
282,alignment_to_reference,14063144,916,1,916.0
283,haplotype_caller,94152917,5445,5,1089.0
284,haplotype_caller,94152874,5445,5,1089.0
285,haplotype_caller,94152879,5445,5,1089.0
286,add_replace,71449361,1501,1,1501.0
287,haplotype_caller,94152907,5445,5,1089.0
288,haplotype_caller,89222622,5110,5,1022.0
289,haplotype_caller,307077630,20080,5,4016.0
290,haplotype_caller,305020450,19940,5,3988.0
291,haplotype_caller,510062054,34030,5,6806.0
292,haplotype_caller,296973794,19385,5,3877.0
293,genotype_gvcfs,680660931,8869,7,1267.0
294,haplotype_caller,449251839,29855,5,5971.0
295,haplotype_caller,347494812,22860,5,4572.0
296,haplotype_caller,439418733,29175,5,5835.0
297,haplotype_caller,146285142,9030,5,1806.0
298,haplotype_caller,142301687,8755,5,1751.0
299,haplotype_caller,614445577,41205,5,8241.0
300,haplotype_caller,218107835,13965,5,2793.0
301,haplotype_caller,285216282,18580,5,3716.0
302,haplotype_caller,474179671,31565,5,6313.0
303,haplotype_caller,365079256,24070,5,4814.0
304,haplotype_caller,614445503,41205,5,8241.0
305,haplotype_caller,449251783,29855,5,5971.0
306,haplotype_caller,474179728,31565,5,6313.0
307,haplotype_caller,146285087,9030,5,1806.0
308,haplotype_caller,89222611,5110,5,1022.0
309,haplotype_caller,510062059,34030,5,6806.0
310,haplotype_caller,347494792,22860,5,4572.0
311,haplotype_caller,305020491,19940,5,3988.0
312,haplotype_caller,296973775,19385,5,3877.0
313,genotype_gvcfs,661647465,8316,7,1188.0
314,haplotype_caller,439418800,29175,5,5835.0
315,haplotype_caller,218107879,13965,5,2793.0
316,haplotype_caller,142301697,8755,5,1751.0
317,haplotype_caller,307077624,20080,5,4016.0
318,haplotype_caller,285216265,18580,5,3716.0
319,haplotype_caller,365079236,24070,5,4814.0
320,genotype_gvcfs,657799629,8204,7,1172.0
321,haplotype_caller,285216283,18580,5,3716.0
322,haplotype_caller,474179682,31565,5,6313.0
323,haplotype_caller,614445542,41205,5,8241.0
324,haplotype_caller,365079185,24070,5,4814.0
325,haplotype_caller,305020486,19940,5,3988.0
326,haplotype_caller,439418775,29175,5,5835.0
327,haplotype_caller,89222672,5110,5,1022.0
328,haplotype_caller,510062071,34030,5,6806.0
329,haplotype_caller,218107878,13965,5,2793.0
330,haplotype_caller,307077589,20080,5,4016.0
331,haplotype_caller,449251841,29855,5,5971.0
332,haplotype_caller,142301695,8755,5,1751.0
333,haplotype_caller,347494772,22860,5,4572.0
334,haplotype_caller,146285143,9030,5,1806.0
335,haplotype_caller,296973810,19385,5,3877.0
336,haplotype_caller,76066994,4205,5,841.0
337,haplotype_caller,76067042,4205,5,841.0
338,add_replace,71449361,162,1,162.0
339,alignment_to_reference,14063144,1130,1,1130.0
340,sort_sam,48946172,846,1,846.0
341,dedup,71064942,1691,1,1691.0
342,haplotype_caller,76067025,4205,5,841.0
343,haplotype_caller,76067030,4205,5,841.0
344,realign_target_creator,70487453,1653,3,551.0
345,haplotype_caller,76067028,4205,5,841.0
346,indel_realign,70504653,481,1,481.0
347,haplotype_caller,76067057,4205,5,841.0
348,haplotype_caller,76067054,4205,5,841.0
349,haplotype_caller,76067034,4205,5,841.0
350,haplotype_caller,76067049,4205,5,841.0
351,haplotype_caller,76067017,4205,5,841.0
352,haplotype_caller,77888148,4330,5,866.0
353,sort_sam,48946172,103,1,103.0
354,realign_target_creator,70487453,1653,3,551.0
355,haplotype_caller,77888087,4330,5,866.0
356,haplotype_caller,77888134,4330,5,866.0
357,haplotype_caller,77888151,4330,5,866.0
358,haplotype_caller,77888149,4330,5,866.0
359,indel_realign,70504653,481,1,481.0
360,dedup,71064942,530,1,530.0
361,haplotype_caller,77888091,4330,5,866.0
362,alignment_to_reference,14063144,1964,1,1964.0
363,haplotype_caller,77888119,4330,5,866.0
364,haplotype_caller,77888079,4330,5,866.0
365,haplotype_caller,77888145,4330,5,866.0
366,add_replace,71449361,1540,1,1540.0
367,haplotype_caller,77888088,4330,5,866.0
368,haplotype_caller,94355584,5460,5,1092.0
369,alignment_to_reference,14063144,874,1,874.0
370,sort_sam,48946172,726,1,726.0
371,haplotype_caller,94355575,5460,5,1092.0
372,haplotype_caller,94355544,5460,5,1092.0
373,haplotype_caller,94355558,5460,5,1092.0
374,haplotype_caller,94355547,5460,5,1092.0
375,add_replace,71449361,452,1,452.0
376,indel_realign,70504653,481,1,481.0
377,haplotype_caller,94355590,5460,5,1092.0
378,realign_target_creator,70487453,1653,3,551.0
379,haplotype_caller,94355553,5460,5,1092.0
380,haplotype_caller,94355584,5460,5,1092.0
381,dedup,71064942,1552,1,1552.0
382,haplotype_caller,94355539,5460,5,1092.0
383,haplotype_caller,94355567,5460,5,1092.0
384,haplotype_caller,74853620,4120,5,824.0
385,realign_target_creator,70487453,1653,3,551.0
386,add_replace,71449361,779,1,779.0
387,haplotype_caller,74853643,4120,5,824.0
388,alignment_to_reference,14063144,991,1,991.0
389,haplotype_caller,74853632,4120,5,824.0
390,haplotype_caller,74853677,4120,5,824.0
391,indel_realign,70504653,481,1,481.0
392,haplotype_caller,74853619,4120,5,824.0
393,haplotype_caller,74853645,4120,5,824.0
394,haplotype_caller,74853602,4120,5,824.0
395,sort_sam,48946172,1036,1,1036.0
396,haplotype_caller,74853607,4120,5,824.0
397,haplotype_caller,74853656,4120,5,824.0
398,haplotype_caller,74853623,4120,5,824.0
399,dedup,71064942,605,1,605.0
400,haplotype_caller,307077632,20080,5,4016.0
401,haplotype_caller,285490778,18595,5,3719.0
402,haplotype_caller,224425618,14400,5,2880.0
403,haplotype_caller,146285128,9030,5,1806.0
404,haplotype_caller,368959277,24335,5,4867.0
405,haplotype_caller,474179741,31565,5,6313.0
406,haplotype_caller,439418779,29175,5,5835.0
407,haplotype_caller,305020463,19940,5,3988.0
408,haplotype_caller,218107814,13965,5,2793.0
409,haplotype_caller,614445522,41205,5,8241.0
410,haplotype_caller,510062056,34030,5,6806.0
411,haplotype_caller,142301675,8755,5,1751.0
412,haplotype_caller,89222653,5110,5,1022.0
413,haplotype_caller,365079259,24070,5,4814.0
414,genotype_gvcfs,808166033,12593,7,1799.0
415,haplotype_caller,233148715,15000,5,3000.0
416,haplotype_caller,81098621,4550,5,910.0
417,sort_sam,48946172,130,1,130.0
418,realign_target_creator,70487453,1653,3,551.0
419,haplotype_caller,81098635,4550,5,910.0
420,haplotype_caller,81098591,4550,5,910.0
421,haplotype_caller,81098621,4550,5,910.0
422,haplotype_caller,81098627,4550,5,910.0
423,indel_realign,70504653,481,1,481.0
424,dedup,71064942,618,1,618.0
425,haplotype_caller,81098609,4550,5,910.0
426,alignment_to_reference,14063144,2106,1,2106.0
427,haplotype_caller,81098591,4550,5,910.0
428,haplotype_caller,81098567,4550,5,910.0
429,haplotype_caller,81098574,4550,5,910.0
430,add_replace,71449361,1550,1,1550.0
431,haplotype_caller,81098587,4550,5,910.0
432,alignment_to_reference,14063144,1606,1,1606.0
433,haplotype_caller,94358633,5460,5,1092.0
434,haplotype_caller,94358558,5460,5,1092.0
435,haplotype_caller,94358632,5460,5,1092.0
436,haplotype_caller,94358577,5460,5,1092.0
437,haplotype_caller,94358612,5460,5,1092.0
438,haplotype_caller,94358585,5460,5,1092.0
439,add_replace,71449361,162,1,162.0
440,haplotype_caller,94358622,5460,5,1092.0
441,realign_target_creator,70487453,1653,3,551.0
442,haplotype_caller,94358619,5460,5,1092.0
443,haplotype_caller,94358631,5460,5,1092.0
444,haplotype_caller,94358588,5460,5,1092.0
445,dedup,71064942,534,1,534.0
446,indel_realign,70504653,481,1,481.0
447,sort_sam,48946172,103,1,103.0
448,dedup,71064942,815,1,815.0
449,haplotype_caller,94207196,5450,5,1090.0
450,realign_target_creator,70487453,1653,3,551.0
451,sort_sam,48946172,691,1,691.0
452,haplotype_caller,94207154,5450,5,1090.0
453,haplotype_caller,94207147,5450,5,1090.0
454,haplotype_caller,94207171,5450,5,1090.0
455,haplotype_caller,94207174,5450,5,1090.0
456,add_replace,71449361,1270,1,1270.0
457,haplotype_caller,94207182,5450,5,1090.0
458,haplotype_caller,94207126,5450,5,1090.0
459,alignment_to_reference,14063144,2227,1,2227.0
460,haplotype_caller,94207153,5450,5,1090.0
461,haplotype_caller,94207143,5450,5,1090.0
462,indel_realign,70504653,481,1,481.0
463,haplotype_caller,94207131,5450,5,1090.0
464,haplotype_caller,534301404,35700,5,7140.0
465,haplotype_caller,368959227,24335,5,4867.0
466,haplotype_caller,474179684,31565,5,6313.0
467,haplotype_caller,146285153,9030,5,1806.0
468,haplotype_caller,89222639,5110,5,1022.0
469,haplotype_caller,429766507,28515,5,5703.0
470,haplotype_caller,285490748,18595,5,3719.0
471,haplotype_caller,305020455,19940,5,3988.0
472,haplotype_caller,166113122,10390,5,2078.0
473,genotype_gvcfs,966713567,17213,7,2459.0
474,haplotype_caller,439418795,29175,5,5835.0
475,haplotype_caller,218107877,13965,5,2793.0
476,haplotype_caller,142301684,8755,5,1751.0
477,haplotype_caller,307077616,20080,5,4016.0
478,haplotype_caller,224425604,14400,5,2880.0
479,haplotype_caller,365079212,24070,5,4814.0
480,realign_target_creator,70487453,1653,3,551.0
481,haplotype_caller,87769766,5010,5,1002.0
482,haplotype_caller,87769743,5010,5,1002.0
483,haplotype_caller,87769747,5010,5,1002.0
484,haplotype_caller,87769740,5010,5,1002.0
485,haplotype_caller,87769780,5010,5,1002.0
486,dedup,71064942,818,1,818.0
487,haplotype_caller,87769790,5010,5,1002.0
488,alignment_to_reference,14063144,810,1,810.0
489,sort_sam,48946172,103,1,103.0
490,add_replace,71449361,1270,1,1270.0
491,haplotype_caller,87769754,5010,5,1002.0
492,haplotype_caller,87769763,5010,5,1002.0
493,haplotype_caller,87769780,5010,5,1002.0
494,indel_realign,70504653,481,1,481.0
495,haplotype_caller,87769777,5010,5,1002.0
496,haplotype_caller,224425639,14400,5,2880.0
497,haplotype_caller,365079230,24070,5,4814.0
498,haplotype_caller,368959298,24335,5,4867.0
499,haplotype_caller,307077567,20080,5,4016.0
500,genotype_gvcfs,977367708,17521,7,2503.0
501,haplotype_caller,89222654,5110,5,1022.0
502,haplotype_caller,400472919,26500,5,5300.0
503,haplotype_caller,534301347,35700,5,7140.0
504,haplotype_caller,285490778,18595,5,3719.0
505,haplotype_caller,429766484,28515,5,5703.0
506,haplotype_caller,166113069,10390,5,2078.0
507,haplotype_caller,305020454,19940,5,3988.0
508,haplotype_caller,218107820,13965,5,2793.0
509,haplotype_caller,439418781,29175,5,5835.0
510,haplotype_caller,142301650,8755,5,1751.0
511,haplotype_caller,146285121,9030,5,1806.0
512,haplotype_caller,86603700,4930,5,986.0
513,haplotype_caller,86603728,4930,5,986.0
514,add_replace,71449361,1606,1,1606.0
515,alignment_to_reference,14063144,1831,1,1831.0
516,sort_sam,48946172,1014,1,1014.0
517,dedup,71064942,797,1,797.0
518,haplotype_caller,86603703,4930,5,986.0
519,haplotype_caller,86603719,4930,5,986.0
520,realign_target_creator,70487453,1653,3,551.0
521,haplotype_caller,86603704,4930,5,986.0
522,indel_realign,70504653,481,1,481.0
523,haplotype_caller,86603676,4930,5,986.0
524,haplotype_caller,86603702,4930,5,986.0
525,haplotype_caller,86603722,4930,5,986.0
526,haplotype_caller,86603709,4930,5,986.0
527,haplotype_caller,86603721,4930,5,986.0
528,haplotype_caller,534301409,35700,5,7140.0
529,haplotype_caller,368959285,24335,5,4867.0
530,haplotype_caller,400472940,26500,5,5300.0
531,haplotype_caller,146285155,9030,5,1806.0
532,haplotype_caller,89222668,5110,5,1022.0
533,haplotype_caller,429766469,28515,5,5703.0
534,haplotype_caller,212950028,13610,5,2722.0
535,haplotype_caller,305020419,19940,5,3988.0
536,haplotype_caller,166113091,10390,5,2078.0
537,genotype_gvcfs,1030508312,19075,7,2725.0
538,haplotype_caller,439418792,29175,5,5835.0
539,haplotype_caller,218107878,13965,5,2793.0
540,haplotype_caller,142301690,8755,5,1751.0
541,haplotype_caller,307077625,20080,5,4016.0
542,haplotype_caller,224425626,14400,5,2880.0
543,haplotype_caller,365079263,24070,5,4814.0
544,haplotype_caller,212950038,13610,5,2722.0
545,haplotype_caller,305020455,19940,5,3988.0
546,haplotype_caller,146285134,9030,5,1806.0
547,haplotype_caller,400472943,26500,5,5300.0
548,haplotype_caller,368959241,24335,5,4867.0
549,haplotype_caller,307077623,20080,5,4016.0
550,haplotype_caller,89222678,5110,5,1022.0
551,haplotype_caller,429766500,28515,5,5703.0
552,haplotype_caller,534301390,35700,5,7140.0
553,haplotype_caller,439418777,29175,5,5835.0
554,haplotype_caller,142301721,8755,5,1751.0
555,haplotype_caller,166113082,10390,5,2078.0
556,genotype_gvcfs,1058799475,19901,7,2843.0
557,haplotype_caller,365079259,24070,5,4814.0
558,haplotype_caller,224425636,14400,5,2880.0
559,haplotype_caller,218107857,13965,5,2793.0
560,haplotype_caller,82864141,4670,5,934.0
561,haplotype_caller,82864103,4670,5,934.0
562,dedup,71064942,579,1,579.0
563,alignment_to_reference,14063144,2192,1,2192.0
564,sort_sam,48946172,987,1,987.0
565,haplotype_caller,82864083,4670,5,934.0
566,haplotype_caller,82864124,4670,5,934.0
567,haplotype_caller,82864100,4670,5,934.0
568,indel_realign,70504653,481,1,481.0
569,haplotype_caller,82864123,4670,5,934.0
570,haplotype_caller,82864135,4670,5,934.0
571,add_replace,71449361,1492,1,1492.0
572,realign_target_creator,70487453,1653,3,551.0
573,haplotype_caller,82864146,4670,5,934.0
574,haplotype_caller,82864139,4670,5,934.0
575,haplotype_caller,82864135,4670,5,934.0
576,haplotype_caller,212950065,13610,5,2722.0
577,haplotype_caller,305020480,19940,5,3988.0
578,haplotype_caller,146285157,9030,5,1806.0
579,haplotype_caller,400472979,26500,5,5300.0
580,haplotype_caller,368959221,24335,5,4867.0
581,haplotype_caller,238276463,15350,5,3070.0
582,haplotype_caller,89222641,5110,5,1022.0
583,haplotype_caller,429766496,28515,5,5703.0
584,haplotype_caller,534301366,35700,5,7140.0
585,haplotype_caller,439418781,29175,5,5835.0
586,haplotype_caller,142301673,8755,5,1751.0
587,haplotype_caller,166113101,10390,5,2078.0
588,genotype_gvcfs,1068923539,20195,7,2885.0
589,haplotype_caller,365079246,24070,5,4814.0
590,haplotype_caller,224425598,14400,5,2880.0
591,haplotype_caller,218107871,13965,5,2793.0
592,haplotype_caller,224425637,14400,5,2880.0
593,haplotype_caller,365079260,24070,5,4814.0
594,haplotype_caller,368959257,24335,5,4867.0
595,haplotype_caller,238276527,15350,5,3070.0
596,genotype_gvcfs,1065973173,20111,7,2873.0
597,haplotype_caller,89222641,5110,5,1022.0
598,haplotype_caller,400472957,26500,5,5300.0
599,haplotype_caller,534301344,35700,5,7140.0
600,haplotype_caller,212950046,13610,5,2722.0
601,haplotype_caller,429766458,28515,5,5703.0
