,Abstract Task,Input Data in Bytes,CPU Work,CPU Cores,CPU Work per Core
75,sG1IterDecon,11208400,35720,8,4465.0
76,sG1IterDecon,60469690,10136,8,1267.0
77,sG1IterDecon,95032944,7360,8,920.0
78,sG1IterDecon,11208400,56656,8,7082.0
79,sG1IterDecon,76873966,63744,8,7968.0
80,sG1IterDecon,27114643,30216,8,3777.0
81,sG1IterDecon,33875087,7360,8,920.0
82,sG1IterDecon,100601876,40464,8,5058.0
83,sG1IterDecon,103758762,7360,8,920.0
84,sG1IterDecon,11208400,23232,8,2904.0
85,sG1IterDecon,106759853,7360,8,920.0
86,sG1IterDecon,11208400,51424,8,6428.0
87,sG1IterDecon,68485311,7360,8,920.0
88,sG1IterDecon,11208400,7360,8,920.0
89,sG1IterDecon,16356034,7360,8,920.0
90,sG1IterDecon,11208400,45736,8,5717.0
91,sG1IterDecon,108561067,8416,8,1052.0
92,sG1IterDecon,89675200,52848,8,6606.0
93,sG1IterDecon,33272866,7360,8,920.0
94,sG1IterDecon,75620053,17160,8,2145.0
95,sG1IterDecon,26823359,21880,8,2735.0
96,sG1IterDecon,16848899,60472,8,7559.0
97,sG1IterDecon,103376271,17792,8,2224.0
98,sG1IterDecon,93499604,7360,8,920.0
99,sG1IterDecon,11208400,16096,8,2012.0
100,wrapper_siftSTFByMisfit,74649686883,221,1,221.0
101,sG1IterDecon,11208400,50312,8,6289.0
102,sG1IterDecon,11208400,14944,8,1868.0
103,sG1IterDecon,43380749,62288,8,7786.0
104,sG1IterDecon,35805801,7360,8,920.0
105,sG1IterDecon,59157253,33760,8,4220.0
106,sG1IterDecon,63522162,7360,8,920.0
107,sG1IterDecon,71472082,33168,8,4146.0
108,sG1IterDecon,73410633,26568,8,3321.0
109,sG1IterDecon,86794433,7360,8,920.0
110,sG1IterDecon,109572164,56592,8,7074.0
111,sG1IterDecon,70493583,62496,8,7812.0
112,sG1IterDecon,31179626,11936,8,1492.0
113,sG1IterDecon,11208400,53176,8,6647.0
114,sG1IterDecon,36158617,39688,8,4961.0
115,sG1IterDecon,52277942,27600,8,3450.0
116,sG1IterDecon,84853527,7360,8,920.0
117,sG1IterDecon,30167093,17120,8,2140.0
118,sG1IterDecon,103255720,7360,8,920.0
119,sG1IterDecon,34888744,7360,8,920.0
120,sG1IterDecon,11208400,7360,8,920.0
121,sG1IterDecon,38521031,25792,8,3224.0
122,sG1IterDecon,84593831,14888,8,1861.0
123,sG1IterDecon,11208400,7360,8,920.0
124,sG1IterDecon,11208400,7360,8,920.0
125,sG1IterDecon,101565133,39056,8,4882.0
126,sG1IterDecon,15014731,7360,8,920.0
127,sG1IterDecon,11208400,30832,8,3854.0
128,sG1IterDecon,40531126,60696,8,7587.0
129,sG1IterDecon,11208400,7360,8,920.0
130,sG1IterDecon,50045964,39328,8,4916.0
131,sG1IterDecon,11208400,47648,8,5956.0
132,sG1IterDecon,48858210,31264,8,3908.0
133,sG1IterDecon,93866616,58048,8,7256.0
134,sG1IterDecon,11208400,73520,8,9190.0
135,sG1IterDecon,50047800,7360,8,920.0
136,sG1IterDecon,67867245,7360,8,920.0
137,sG1IterDecon,83679194,7360,8,920.0
138,sG1IterDecon,11208400,30704,8,3838.0
139,sG1IterDecon,78705301,7360,8,920.0
140,sG1IterDecon,11208400,7360,8,920.0
141,sG1IterDecon,26384401,26240,8,3280.0
142,sG1IterDecon,11208400,7360,8,920.0
143,sG1IterDecon,11208400,7360,8,920.0
144,sG1IterDecon,60399147,59960,8,7495.0
145,sG1IterDecon,11208400,62120,8,7765.0
146,sG1IterDecon,16566626,30320,8,3790.0
147,sG1IterDecon,11208400,16424,8,2053.0
148,sG1IterDecon,107066873,7360,8,920.0
149,sG1IterDecon,27962119,7360,8,920.0
150,sG1IterDecon,49701534,16704,8,2088.0
151,sG1IterDecon,12889985,7360,8,920.0
152,sG1IterDecon,98279443,7360,8,920.0
153,sG1IterDecon,13238233,7360,8,920.0
154,sG1IterDecon,77265932,36944,8,4618.0
155,sG1IterDecon,11208400,33464,8,4183.0
156,sG1IterDecon,11208400,29416,8,3677.0
157,sG1IterDecon,55304597,56600,8,7075.0
158,sG1IterDecon,11208400,42920,8,5365.0
159,sG1IterDecon,16077347,7360,8,920.0
160,sG1IterDecon,92867897,25512,8,3189.0
161,sG1IterDecon,41816600,60792,8,7599.0
162,sG1IterDecon,97833553,38848,8,4856.0
163,sG1IterDecon,24758758,7928,8,991.0
164,sG1IterDecon,21983842,38688,8,4836.0
165,sG1IterDecon,76225435,49928,8,6241.0
166,sG1IterDecon,11208400,68424,8,8553.0
167,sG1IterDecon,11208400,7360,8,920.0
168,sG1IterDecon,16527016,19120,8,2390.0
169,sG1IterDecon,104283133,19024,8,2378.0
170,sG1IterDecon,95274286,7360,8,920.0
171,sG1IterDecon,11208400,10776,8,1347.0
172,sG1IterDecon,11208400,62128,8,7766.0
173,sG1IterDecon,11208400,17520,8,2190.0
174,sG1IterDecon,11208400,7360,8,920.0
175,sG1IterDecon,91508851,54248,8,6781.0
176,sG1IterDecon,11208400,7360,8,920.0
177,sG1IterDecon,13177266,40144,8,5018.0
178,sG1IterDecon,75103031,7360,8,920.0
179,sG1IterDecon,70320600,46448,8,5806.0
180,sG1IterDecon,11208400,16544,8,2068.0
181,sG1IterDecon,82726391,44968,8,5621.0
182,sG1IterDecon,99322551,69392,8,8674.0
183,sG1IterDecon,35511575,50664,8,6333.0
184,sG1IterDecon,53765859,58560,8,7320.0
185,sG1IterDecon,58896972,33208,8,4151.0
186,sG1IterDecon,108288422,7360,8,920.0
187,sG1IterDecon,72323961,7360,8,920.0
188,sG1IterDecon,36311725,36760,8,4595.0
189,sG1IterDecon,75345444,30480,8,3810.0
190,sG1IterDecon,11208400,50400,8,6300.0
191,sG1IterDecon,11208400,53264,8,6658.0
192,sG1IterDecon,44394836,7360,8,920.0
193,sG1IterDecon,66162333,27048,8,3381.0
194,sG1IterDecon,68283212,7360,8,920.0
195,sG1IterDecon,28324981,7360,8,920.0
196,sG1IterDecon,39704904,7360,8,920.0
197,sG1IterDecon,83832868,51752,8,6469.0
198,sG1IterDecon,11208400,60712,8,7589.0
199,sG1IterDecon,11208400,33024,8,4128.0
200,sG1IterDecon,11208400,7360,8,920.0
201,sG1IterDecon,24759887,71968,8,8996.0
202,sG1IterDecon,42249725,7360,8,920.0
203,sG1IterDecon,19889588,7360,8,920.0
204,sG1IterDecon,11208400,16416,8,2052.0
205,sG1IterDecon,41448237,7360,8,920.0
206,sG1IterDecon,88469592,17504,8,2188.0
207,sG1IterDecon,11208400,7360,8,920.0
208,sG1IterDecon,102020493,7360,8,920.0
209,sG1IterDecon,19088476,36440,8,4555.0
210,sG1IterDecon,84427739,47536,8,5942.0
211,sG1IterDecon,34006676,52568,8,6571.0
212,sG1IterDecon,11208400,21000,8,2625.0
213,sG1IterDecon,79987322,7360,8,920.0
214,sG1IterDecon,72633882,12800,8,1600.0
215,sG1IterDecon,74682768,13824,8,1728.0
216,sG1IterDecon,73401439,16504,8,2063.0
217,sG1IterDecon,44703881,22400,8,2800.0
218,sG1IterDecon,25443377,42336,8,5292.0
219,sG1IterDecon,70473022,7360,8,920.0
220,sG1IterDecon,11208400,50272,8,6284.0
221,sG1IterDecon,11208400,8296,8,1037.0
222,sG1IterDecon,11208400,7360,8,920.0
223,sG1IterDecon,11208400,26248,8,3281.0
224,sG1IterDecon,11208400,53856,8,6732.0
225,sG1IterDecon,56272099,7360,8,920.0
226,sG1IterDecon,30207773,35392,8,4424.0
227,sG1IterDecon,108108050,18512,8,2314.0
228,sG1IterDecon,55652870,33800,8,4225.0
229,sG1IterDecon,11208400,7360,8,920.0
230,sG1IterDecon,23723940,65112,8,8139.0
231,sG1IterDecon,11208400,11728,8,1466.0
232,sG1IterDecon,11208400,14536,8,1817.0
233,sG1IterDecon,11208400,57544,8,7193.0
234,sG1IterDecon,73253831,7360,8,920.0
235,sG1IterDecon,71427602,61976,8,7747.0
236,sG1IterDecon,53209632,50600,8,6325.0
237,sG1IterDecon,67334935,7360,8,920.0
238,sG1IterDecon,11208400,32896,8,4112.0
239,sG1IterDecon,39230722,43168,8,5396.0
240,sG1IterDecon,84428450,17296,8,2162.0
241,sG1IterDecon,11208400,36536,8,4567.0
242,sG1IterDecon,46996254,7840,8,980.0
243,sG1IterDecon,92741300,33824,8,4228.0
244,sG1IterDecon,59139641,15904,8,1988.0
245,sG1IterDecon,54272520,40944,8,5118.0
246,sG1IterDecon,11208400,14000,8,1750.0
247,sG1IterDecon,56829334,34208,8,4276.0
248,sG1IterDecon,11208400,7360,8,920.0
249,sG1IterDecon,11208400,7360,8,920.0
250,sG1IterDecon,88938931,7360,8,920.0
251,sG1IterDecon,53472084,44480,8,5560.0
252,sG1IterDecon,11208400,25648,8,3206.0
253,sG1IterDecon,31776416,7360,8,920.0
254,sG1IterDecon,64084752,7360,8,920.0
255,sG1IterDecon,11208400,22832,8,2854.0
256,sG1IterDecon,11208400,10160,8,1270.0
257,sG1IterDecon,80645024,7360,8,920.0
258,sG1IterDecon,40864179,7360,8,920.0
259,sG1IterDecon,11208400,51360,8,6420.0
260,sG1IterDecon,11208400,17520,8,2190.0
261,sG1IterDecon,11208400,70112,8,8764.0
262,sG1IterDecon,48370143,7360,8,920.0
263,sG1IterDecon,69960634,39176,8,4897.0
264,sG1IterDecon,11208400,25512,8,3189.0
265,sG1IterDecon,66439803,7360,8,920.0
266,sG1IterDecon,87425723,44680,8,5585.0
267,sG1IterDecon,79823788,49928,8,6241.0
268,sG1IterDecon,30253824,23096,8,2887.0
269,sG1IterDecon,48907646,7360,8,920.0
270,sG1IterDecon,26363423,39856,8,4982.0
271,sG1IterDecon,54819405,15680,8,1960.0
272,sG1IterDecon,104466426,54672,8,6834.0
273,sG1IterDecon,53121878,7360,8,920.0
274,sG1IterDecon,11208400,7360,8,920.0
275,sG1IterDecon,11208400,32200,8,4025.0
276,sG1IterDecon,102658495,47104,8,5888.0
277,sG1IterDecon,11208400,44232,8,5529.0
278,sG1IterDecon,78505250,43720,8,5465.0
279,sG1IterDecon,96538839,18080,8,2260.0
280,sG1IterDecon,76197981,7360,8,920.0
281,sG1IterDecon,11208400,54448,8,6806.0
282,sG1IterDecon,12320157,61832,8,7729.0
283,sG1IterDecon,79256472,52976,8,6622.0
284,sG1IterDecon,75308824,68632,8,8579.0
285,sG1IterDecon,60317808,26496,8,3312.0
286,sG1IterDecon,34184644,36480,8,4560.0
287,sG1IterDecon,11208400,42760,8,5345.0
288,sG1IterDecon,43519572,31296,8,3912.0
289,sG1IterDecon,76845973,14104,8,1763.0
290,sG1IterDecon,11208400,9376,8,1172.0
291,sG1IterDecon,90727648,16832,8,2104.0
292,sG1IterDecon,46102801,7360,8,920.0
293,sG1IterDecon,46627138,56288,8,7036.0
294,sG1IterDecon,31446976,39264,8,4908.0
295,sG1IterDecon,47026720,26536,8,3317.0
296,sG1IterDecon,51404346,27656,8,3457.0
297,sG1IterDecon,11208400,25464,8,3183.0
298,sG1IterDecon,67586507,39768,8,4971.0
299,sG1IterDecon,68029681,44136,8,5517.0
300,sG1IterDecon,27584018,7360,8,920.0
301,sG1IterDecon,68763152,9712,8,1214.0
302,sG1IterDecon,69289833,16424,8,2053.0
303,sG1IterDecon,11208400,8496,8,1062.0
304,sG1IterDecon,11208400,51416,8,6427.0
305,sG1IterDecon,11208400,34592,8,4324.0
306,sG1IterDecon,102564206,30464,8,3808.0
307,sG1IterDecon,88919936,34672,8,4334.0
308,sG1IterDecon,11208400,47144,8,5893.0
309,sG1IterDecon,32007275,7360,8,920.0
310,sG1IterDecon,98720149,30256,8,3782.0
311,sG1IterDecon,86701600,9048,8,1131.0
312,sG1IterDecon,11208400,53136,8,6642.0
313,sG1IterDecon,11430253,36504,8,4563.0
314,sG1IterDecon,71930878,7360,8,920.0
315,sG1IterDecon,11208400,7360,8,920.0
316,sG1IterDecon,108099171,51232,8,6404.0
317,sG1IterDecon,11208400,7360,8,920.0
318,sG1IterDecon,15526733,27264,8,3408.0
319,sG1IterDecon,28381353,7360,8,920.0
320,sG1IterDecon,11208400,45728,8,5716.0
321,sG1IterDecon,19943961,28400,8,3550.0
322,sG1IterDecon,68286915,14992,8,1874.0
323,sG1IterDecon,108186847,51008,8,6376.0
324,sG1IterDecon,42298772,34720,8,4340.0
325,sG1IterDecon,55877168,26552,8,3319.0
326,sG1IterDecon,32482820,52296,8,6537.0
327,sG1IterDecon,80017792,7360,8,920.0
328,sG1IterDecon,28772380,70960,8,8870.0
329,sG1IterDecon,29224756,32688,8,4086.0
330,sG1IterDecon,35638971,62384,8,7798.0
331,sG1IterDecon,11208400,26304,8,3288.0
332,sG1IterDecon,73262877,35624,8,4453.0
333,sG1IterDecon,11208400,46056,8,5757.0
334,sG1IterDecon,60751225,31056,8,3882.0
335,sG1IterDecon,11208400,27736,8,3467.0
336,sG1IterDecon,21102658,67448,8,8431.0
337,sG1IterDecon,57586854,67840,8,8480.0
338,sG1IterDecon,95733172,48088,8,6011.0
339,sG1IterDecon,80975276,7360,8,920.0
340,sG1IterDecon,11208400,45872,8,5734.0
341,sG1IterDecon,49729958,26264,8,3283.0
342,sG1IterDecon,11208400,60632,8,7579.0
343,sG1IterDecon,11208400,7360,8,920.0
344,sG1IterDecon,11208400,23280,8,2910.0
345,sG1IterDecon,90895622,47608,8,5951.0
346,sG1IterDecon,47599266,7360,8,920.0
347,sG1IterDecon,59656835,43416,8,5427.0
348,sG1IterDecon,56997000,29744,8,3718.0
349,sG1IterDecon,53774096,30312,8,3789.0
350,sG1IterDecon,40824390,69968,8,8746.0
351,sG1IterDecon,97340273,32880,8,4110.0
352,sG1IterDecon,11208400,49984,8,6248.0
353,sG1IterDecon,101591377,49904,8,6238.0
354,sG1IterDecon,58646595,15400,8,1925.0
355,sG1IterDecon,81501608,27064,8,3383.0
356,sG1IterDecon,11208400,22064,8,2758.0
357,sG1IterDecon,76481769,7360,8,920.0
358,sG1IterDecon,38388588,7360,8,920.0
359,sG1IterDecon,11208400,57088,8,7136.0
360,sG1IterDecon,58060540,13632,8,1704.0
361,sG1IterDecon,19111286,34008,8,4251.0
362,sG1IterDecon,11208400,7360,8,920.0
363,sG1IterDecon,46827341,56064,8,7008.0
364,sG1IterDecon,58036047,33168,8,4146.0
365,sG1IterDecon,98378656,27208,8,3401.0
366,sG1IterDecon,85302243,18280,8,2285.0
367,sG1IterDecon,11208400,31080,8,3885.0
368,sG1IterDecon,53465842,31440,8,3930.0
369,sG1IterDecon,109239207,7360,8,920.0
370,sG1IterDecon,46020921,18304,8,2288.0
371,sG1IterDecon,11208400,49904,8,6238.0
372,sG1IterDecon,11208400,7360,8,920.0
373,sG1IterDecon,51745743,56952,8,7119.0
374,sG1IterDecon,35228886,44792,8,5599.0
375,sG1IterDecon,62736979,7360,8,920.0
376,sG1IterDecon,29510783,7360,8,920.0
377,sG1IterDecon,11208400,7360,8,920.0
378,sG1IterDecon,11208400,39032,8,4879.0
379,sG1IterDecon,40028222,7360,8,920.0
380,sG1IterDecon,46478850,53984,8,6748.0
381,sG1IterDecon,11208400,7360,8,920.0
382,sG1IterDecon,11208400,7360,8,920.0
383,sG1IterDecon,101508457,7360,8,920.0
384,sG1IterDecon,98499223,50152,8,6269.0
385,sG1IterDecon,89579643,15576,8,1947.0
386,sG1IterDecon,11208400,7360,8,920.0
387,sG1IterDecon,11208400,49248,8,6156.0
388,sG1IterDecon,72246025,70064,8,8758.0
389,sG1IterDecon,102704535,53400,8,6675.0
390,sG1IterDecon,90913042,70456,8,8807.0
391,sG1IterDecon,18323108,46400,8,5800.0
392,sG1IterDecon,48997035,34816,8,4352.0
393,sG1IterDecon,11208400,36832,8,4604.0
394,sG1IterDecon,11208400,41344,8,5168.0
395,sG1IterDecon,43868100,35736,8,4467.0
396,sG1IterDecon,11208400,9608,8,1201.0
397,sG1IterDecon,80028446,35104,8,4388.0
398,sG1IterDecon,50599120,31960,8,3995.0
399,sG1IterDecon,92218364,7360,8,920.0
400,sG1IterDecon,80231924,13184,8,1648.0
401,sG1IterDecon,64710887,7360,8,920.0
402,sG1IterDecon,45510674,61944,8,7743.0
403,sG1IterDecon,11208400,38936,8,4867.0
404,sG1IterDecon,11208400,10096,8,1262.0
405,sG1IterDecon,24755478,26800,8,3350.0
406,sG1IterDecon,11208400,69736,8,8717.0
407,sG1IterDecon,77541946,38304,8,4788.0
408,sG1IterDecon,74934308,7360,8,920.0
409,sG1IterDecon,23652441,7360,8,920.0
410,sG1IterDecon,62443707,30664,8,3833.0
411,sG1IterDecon,48003683,7360,8,920.0
412,sG1IterDecon,49833411,48784,8,6098.0
413,sG1IterDecon,11208400,56784,8,7098.0
414,sG1IterDecon,49495558,32464,8,4058.0
415,sG1IterDecon,11208400,7360,8,920.0
416,sG1IterDecon,37952253,67176,8,8397.0
417,sG1IterDecon,54756062,7360,8,920.0
418,sG1IterDecon,98845099,18448,8,2306.0
419,sG1IterDecon,56070500,7360,8,920.0
420,sG1IterDecon,11208400,19816,8,2477.0
421,sG1IterDecon,11208400,27928,8,3491.0
422,sG1IterDecon,11208400,7360,8,920.0
423,sG1IterDecon,56332439,7360,8,920.0
424,sG1IterDecon,11208400,7360,8,920.0
425,sG1IterDecon,106901888,8824,8,1103.0
426,sG1IterDecon,62505537,38960,8,4870.0
427,sG1IterDecon,13552643,73600,8,9200.0
428,sG1IterDecon,11208400,41128,8,5141.0
429,sG1IterDecon,25841178,45376,8,5672.0
430,sG1IterDecon,19836806,12680,8,1585.0
431,sG1IterDecon,11208400,51008,8,6376.0
432,sG1IterDecon,64790022,7360,8,920.0
433,sG1IterDecon,38855448,7360,8,920.0
434,sG1IterDecon,55806114,7360,8,920.0
435,sG1IterDecon,85257037,7360,8,920.0
436,sG1IterDecon,11208400,68344,8,8543.0
437,sG1IterDecon,44873772,31808,8,3976.0
438,sG1IterDecon,22117482,7360,8,920.0
439,sG1IterDecon,44424474,34672,8,4334.0
440,sG1IterDecon,16286052,7360,8,920.0
441,sG1IterDecon,35114586,7360,8,920.0
442,sG1IterDecon,45984714,22760,8,2845.0
443,sG1IterDecon,76396557,7360,8,920.0
444,sG1IterDecon,27494694,7360,8,920.0
445,sG1IterDecon,96071502,60856,8,7607.0
446,sG1IterDecon,11208400,41968,8,5246.0
447,sG1IterDecon,93640992,7360,8,920.0
448,sG1IterDecon,87731616,26312,8,3289.0
449,sG1IterDecon,85203419,7360,8,920.0
450,sG1IterDecon,11208400,19672,8,2459.0
451,sG1IterDecon,78458053,38120,8,4765.0
452,sG1IterDecon,13328490,7360,8,920.0
453,sG1IterDecon,11208400,52240,8,6530.0
454,sG1IterDecon,56290283,42000,8,5250.0
455,sG1IterDecon,11208400,10912,8,1364.0
456,sG1IterDecon,46459527,41536,8,5192.0
457,sG1IterDecon,55527978,18160,8,2270.0
458,sG1IterDecon,11208400,27928,8,3491.0
459,sG1IterDecon,79175007,67776,8,8472.0
460,sG1IterDecon,18649046,73568,8,9196.0
461,sG1IterDecon,11208400,14400,8,1800.0
462,sG1IterDecon,95587000,46176,8,5772.0
463,sG1IterDecon,58010746,7360,8,920.0
464,sG1IterDecon,63604796,7360,8,920.0
465,sG1IterDecon,11208400,7360,8,920.0
466,sG1IterDecon,81368583,29336,8,3667.0
467,sG1IterDecon,23416128,70184,8,8773.0
468,sG1IterDecon,83884436,41744,8,5218.0
469,sG1IterDecon,70960227,7360,8,920.0
470,sG1IterDecon,11208400,7360,8,920.0
471,sG1IterDecon,93388182,58728,8,7341.0
472,sG1IterDecon,44689946,36400,8,4550.0
473,sG1IterDecon,50620286,23856,8,2982.0
474,sG1IterDecon,11208400,61760,8,7720.0
475,sG1IterDecon,12421765,56984,8,7123.0
476,sG1IterDecon,11208400,32568,8,4071.0
477,sG1IterDecon,11208400,8240,8,1030.0
478,sG1IterDecon,11208400,65384,8,8173.0
479,sG1IterDecon,34917442,22168,8,2771.0
480,sG1IterDecon,11208400,21400,8,2675.0
481,sG1IterDecon,65582271,18408,8,2301.0
482,sG1IterDecon,13231871,11176,8,1397.0
483,sG1IterDecon,70387265,7360,8,920.0
484,sG1IterDecon,11208400,7360,8,920.0
485,sG1IterDecon,58788551,47656,8,5957.0
486,sG1IterDecon,11208400,7360,8,920.0
487,sG1IterDecon,11208400,37640,8,4705.0
488,sG1IterDecon,55455004,7360,8,920.0
489,sG1IterDecon,11208400,35520,8,4440.0
490,sG1IterDecon,45893282,7360,8,920.0
491,sG1IterDecon,11208400,58624,8,7328.0
492,sG1IterDecon,53183955,7360,8,920.0
493,sG1IterDecon,15296480,62128,8,7766.0
494,sG1IterDecon,17930390,7360,8,920.0
495,sG1IterDecon,92951398,37416,8,4677.0
496,sG1IterDecon,70770591,68800,8,8600.0
497,sG1IterDecon,22055981,7360,8,920.0
