,Abstract Task,Input Data in Bytes,CPU Work,CPU Cores,CPU Work per Core
153,bwa,835259954,14448,4,3612.0
154,bwa,835259954,12744,4,3186.0
155,bwa,835259954,24200,4,6050.0
156,bwa,835259954,18432,4,4608.0
157,bwa,835259954,3072,4,768.0
158,bwa,835259954,11100,4,2775.0
159,bwa,835259954,25964,4,6491.0
160,bwa,835259954,16716,4,4179.0
161,bwa,835259954,3692,4,923.0
162,bwa,835259954,16652,4,4163.0
163,bwa,835259954,21392,4,5348.0
164,bwa,835259954,29180,4,7295.0
165,bwa,835259954,3072,4,768.0
166,bwa,835259954,8404,4,2101.0
167,bwa,835259954,8368,4,2092.0
168,bwa,835259954,3072,4,768.0
169,bwa,835259954,4888,4,1222.0
170,bwa,835259954,26528,4,6632.0
171,bwa,835259954,7732,4,1933.0
172,bwa,835259954,3072,4,768.0
173,bwa,835259954,23208,4,5802.0
174,bwa,835259954,3072,4,768.0
175,bwa,835259954,17268,4,4317.0
176,bwa,835259954,3072,4,768.0
177,bwa,835259954,19924,4,4981.0
178,bwa,835259954,7320,4,1830.0
179,bwa,835259954,19296,4,4824.0
180,bwa,835259954,29592,4,7398.0
181,bwa,835259954,21700,4,5425.0
182,bwa,835259954,25028,4,6257.0
183,bwa,835259954,14344,4,3586.0
184,bwa,835259954,3072,4,768.0
185,bwa,835259954,3072,4,768.0
186,bwa,835259954,15836,4,3959.0
187,bwa,835259954,13192,4,3298.0
188,bwa,835259954,21592,4,5398.0
189,bwa,835259954,22796,4,5699.0
190,bwa,835259954,3072,4,768.0
191,bwa,835259954,11748,4,2937.0
192,bwa,835259954,3444,4,861.0
193,bwa,835259954,3072,4,768.0
194,bwa,835259954,3072,4,768.0
195,bwa,835259954,22160,4,5540.0
196,bwa,835259954,25936,4,6484.0
197,bwa,835259954,14268,4,3567.0
198,bwa,835259954,3072,4,768.0
199,bwa,835259954,30676,4,7669.0
200,bwa,835259954,3072,4,768.0
201,bwa,835259954,3072,4,768.0
202,bwa,835259954,7268,4,1817.0
203,bwa,835259954,3072,4,768.0
204,bwa,835259954,7724,4,1931.0
205,bwa,835259954,3072,4,768.0
206,bwa,835259954,3072,4,768.0
207,bwa,835259954,15708,4,3927.0
208,bwa,835259954,20380,4,5095.0
209,bwa,835259954,22504,4,5626.0
210,bwa,835259954,9196,4,2299.0
211,bwa,835259954,3072,4,768.0
212,bwa,835259954,5744,4,1436.0
213,bwa,835259954,6172,4,1543.0
214,bwa,835259954,7300,4,1825.0
215,bwa,835259954,9788,4,2447.0
216,bwa,835259954,18192,4,4548.0
217,bwa,835259954,3072,4,768.0
218,bwa,835259954,21536,4,5384.0
219,bwa,835259954,3844,4,961.0
220,bwa,835259954,3072,4,768.0
221,bwa,835259954,11412,4,2853.0
222,bwa,835259954,23048,4,5762.0
223,bwa,835259954,3072,4,768.0
224,bwa,835259954,15264,4,3816.0
225,bwa,835259954,8152,4,2038.0
226,bwa,835259954,14592,4,3648.0
227,bwa,835259954,3072,4,768.0
228,bwa,835259954,27784,4,6946.0
229,bwa,835259954,5288,4,1322.0
230,bwa,835259954,6472,4,1618.0
231,bwa,835259954,24600,4,6150.0
232,bwa,835259954,3072,4,768.0
233,bwa,835259954,26464,4,6616.0
234,bwa,835259954,21672,4,5418.0
235,bwa,835259954,3072,4,768.0
236,bwa,835259954,14212,4,3553.0
237,bwa,835259954,18540,4,4635.0
238,bwa,835259954,7632,4,1908.0
239,bwa,835259954,15744,4,3936.0
240,bwa,835259954,3652,4,913.0
241,bwa,835259954,14604,4,3651.0
242,bwa,835259954,7052,4,1763.0
243,bwa,835259954,17604,4,4401.0
244,bwa,835259954,6248,4,1562.0
245,bwa,835259954,14764,4,3691.0
246,bwa,835259954,3072,4,768.0
247,bwa,835259954,3072,4,768.0
248,bwa,835259954,3072,4,768.0
249,bwa,835259954,19088,4,4772.0
250,bwa,835259954,11156,4,2789.0
251,bwa,835259954,3072,4,768.0
252,bwa,835259954,3072,4,768.0
253,bwa,835259954,9968,4,2492.0
254,bwa,835259954,4628,4,1157.0
255,bwa,835259954,3072,4,768.0
256,bwa,835259954,3072,4,768.0
257,bwa,835259954,21996,4,5499.0
258,bwa,835259954,7728,4,1932.0
259,bwa,835259954,29896,4,7474.0
260,bwa,835259954,3072,4,768.0
261,bwa,835259954,16856,4,4214.0
262,bwa,835259954,11100,4,2775.0
263,bwa,835259954,3072,4,768.0
264,bwa,835259954,19176,4,4794.0
265,bwa,835259954,21392,4,5348.0
266,bwa,835259954,10080,4,2520.0
267,bwa,835259954,3072,4,768.0
268,bwa,835259954,17144,4,4286.0
269,bwa,835259954,6956,4,1739.0
270,bwa,835259954,23388,4,5847.0
271,bwa,835259954,3072,4,768.0
272,bwa,835259954,3072,4,768.0
273,bwa,835259954,13916,4,3479.0
274,bwa,835259954,20200,4,5050.0
275,bwa,835259954,18988,4,4747.0
276,bwa,835259954,18772,4,4693.0
277,bwa,835259954,7968,4,1992.0
278,bwa,835259954,3072,4,768.0
279,bwa,835259954,23296,4,5824.0
280,bwa,835259954,26404,4,6601.0
281,bwa,835259954,22672,4,5668.0
282,bwa,835259954,29272,4,7318.0
283,bwa,835259954,11512,4,2878.0
284,bwa,835259954,15724,4,3931.0
285,bwa,835259954,18368,4,4592.0
286,bwa,835259954,13536,4,3384.0
287,bwa,835259954,6292,4,1573.0
288,bwa,835259954,4300,4,1075.0
289,bwa,835259954,7440,4,1860.0
290,bwa,835259954,3072,4,768.0
291,bwa,835259954,24068,4,6017.0
292,bwa,835259954,16892,4,4223.0
293,bwa,835259954,11536,4,2884.0
294,bwa,835259954,12004,4,3001.0
295,bwa,835259954,11076,4,2769.0
296,bwa,835259954,17104,4,4276.0
297,bwa,835259954,18952,4,4738.0
298,bwa,835259954,3072,4,768.0
299,bwa,835259954,4440,4,1110.0
300,bwa,835259954,7272,4,1818.0
301,bwa,835259954,3928,4,982.0
302,bwa,835259954,22016,4,5504.0
303,bwa,835259954,14924,4,3731.0
304,bwa,835259954,13184,4,3296.0
305,bwa,835259954,14956,4,3739.0
306,bwa,835259954,20216,4,5054.0
307,bwa,835259954,3072,4,768.0
308,bwa,835259954,13100,4,3275.0
309,bwa,835259954,4160,4,1040.0
310,bwa,835259954,22740,4,5685.0
311,bwa,835259954,15732,4,3933.0
312,bwa,835259954,3072,4,768.0
313,bwa,835259954,3072,4,768.0
314,bwa,835259954,21940,4,5485.0
315,bwa,835259954,3072,4,768.0
316,bwa,835259954,11836,4,2959.0
317,bwa,835259954,3072,4,768.0
318,bwa,835259954,19616,4,4904.0
319,bwa,835259954,12316,4,3079.0
320,bwa,835259954,6668,4,1667.0
321,bwa,835259954,21840,4,5460.0
322,bwa,835259954,14984,4,3746.0
323,bwa,835259954,11540,4,2885.0
324,bwa,835259954,22384,4,5596.0
325,bwa,835259954,3072,4,768.0
326,bwa,835259954,30248,4,7562.0
327,bwa,835259954,14124,4,3531.0
328,bwa,835259954,26636,4,6659.0
329,bwa,835259954,11432,4,2858.0
330,bwa,835259954,15360,4,3840.0
331,bwa,835259954,19756,4,4939.0
332,bwa,835259954,13440,4,3360.0
333,bwa,835259954,12036,4,3009.0
334,bwa,835259954,28776,4,7194.0
335,bwa,835259954,28940,4,7235.0
336,bwa,835259954,20612,4,5153.0
337,bwa,835259954,3072,4,768.0
338,bwa,835259954,19676,4,4919.0
339,bwa,835259954,11416,4,2854.0
340,bwa,835259954,25900,4,6475.0
341,bwa,835259954,3072,4,768.0
342,bwa,835259954,10156,4,2539.0
343,bwa,835259954,20412,4,5103.0
344,bwa,835259954,3072,4,768.0
345,bwa,835259954,18644,4,4661.0
346,bwa,835259954,12880,4,3220.0
347,bwa,835259954,13120,4,3280.0
348,bwa,835259954,29836,4,7459.0
349,bwa,835259954,14208,4,3552.0
350,bwa,835259954,21408,4,5352.0
351,bwa,835259954,21380,4,5345.0
352,bwa,835259954,6840,4,1710.0
353,bwa,835259954,11752,4,2938.0
354,bwa,835259954,9644,4,2411.0
355,bwa,835259954,3072,4,768.0
356,bwa,835259954,3072,4,768.0
357,bwa,835259954,24404,4,6101.0
358,bwa,835259954,6092,4,1523.0
359,bwa,835259954,14680,4,3670.0
360,bwa,835259954,3072,4,768.0
361,bwa,835259954,23976,4,5994.0
362,bwa,835259954,14328,4,3582.0
363,bwa,835259954,11812,4,2953.0
364,bwa,835259954,8048,4,2012.0
365,bwa,835259954,13448,4,3362.0
366,bwa,835259954,13600,4,3400.0
367,bwa,835259954,3072,4,768.0
368,bwa,835259954,8064,4,2016.0
369,bwa,835259954,21376,4,5344.0
370,bwa,835259954,3072,4,768.0
371,bwa,835259954,24348,4,6087.0
372,bwa,835259954,19224,4,4806.0
373,bwa,835259954,3072,4,768.0
374,bwa,835259954,3072,4,768.0
375,bwa,835259954,3072,4,768.0
376,bwa,835259954,16792,4,4198.0
377,bwa,835259954,3072,4,768.0
378,bwa,835259954,23100,4,5775.0
379,bwa,835259954,3072,4,768.0
380,bwa,835259954,3072,4,768.0
381,bwa,835259954,3072,4,768.0
382,bwa,835259954,21484,4,5371.0
383,bwa,835259954,6908,4,1727.0
384,bwa,835259954,3072,4,768.0
385,bwa,835259954,21104,4,5276.0
386,bwa,835259954,29872,4,7468.0
387,bwa,835259954,22848,4,5712.0
388,bwa,835259954,30040,4,7510.0
389,bwa,835259954,19904,4,4976.0
390,bwa,835259954,15020,4,3755.0
391,bwa,835259954,15868,4,3967.0
392,bwa,835259954,17772,4,4443.0
393,bwa,835259954,15404,4,3851.0
394,bwa,835259954,4396,4,1099.0
395,bwa,835259954,15140,4,3785.0
396,bwa,835259954,13820,4,3455.0
397,bwa,835259954,3072,4,768.0
398,bwa,835259954,5904,4,1476.0
399,bwa,835259954,3132,4,783.0
400,bwa,835259954,26452,4,6613.0
401,bwa,835259954,16760,4,4190.0
402,bwa,835259954,4600,4,1150.0
403,bwa,835259954,11640,4,2910.0
404,bwa,835259954,29740,4,7435.0
405,bwa,835259954,16492,4,4123.0
406,bwa,835259954,3072,4,768.0
407,bwa,835259954,3072,4,768.0
408,bwa,835259954,13268,4,3317.0
409,bwa,835259954,3072,4,768.0
410,bwa,835259954,20908,4,5227.0
411,bwa,835259954,24276,4,6069.0
412,bwa,835259954,14032,4,3508.0
413,bwa,835259954,3072,4,768.0
414,bwa,835259954,28656,4,7164.0
415,bwa,835259954,3072,4,768.0
416,bwa,835259954,8124,4,2031.0
417,bwa,835259954,3072,4,768.0
418,bwa,835259954,8696,4,2174.0
419,bwa,835259954,12116,4,3029.0
420,bwa,835259954,3072,4,768.0
421,bwa,835259954,3072,4,768.0
422,bwa,835259954,3072,4,768.0
423,bwa,835259954,4064,4,1016.0
424,bwa,835259954,16764,4,4191.0
425,bwa,835259954,31364,4,7841.0
426,bwa,835259954,17680,4,4420.0
427,bwa,835259954,19472,4,4868.0
428,bwa,835259954,5696,4,1424.0
429,bwa,835259954,21848,4,5462.0
430,bwa,835259954,3072,4,768.0
431,bwa,835259954,3072,4,768.0
432,bwa,835259954,3072,4,768.0
433,bwa,835259954,3072,4,768.0
434,bwa,835259954,29148,4,7287.0
435,bwa,835259954,13748,4,3437.0
436,bwa,835259954,3072,4,768.0
437,bwa,835259954,14956,4,3739.0
438,bwa,835259954,3072,4,768.0
439,bwa,835259954,3072,4,768.0
440,bwa,835259954,9936,4,2484.0
441,bwa,835259954,3072,4,768.0
442,bwa,835259954,3072,4,768.0
443,bwa,835259954,25996,4,6499.0
444,bwa,835259954,18032,4,4508.0
445,bwa,835259954,3072,4,768.0
446,bwa,835259954,11440,4,2860.0
447,bwa,835259954,3072,4,768.0
448,bwa,835259954,8640,4,2160.0
449,bwa,835259954,16412,4,4103.0
450,bwa,835259954,3072,4,768.0
451,bwa,835259954,22360,4,5590.0
452,bwa,835259954,18044,4,4511.0
453,bwa,835259954,4948,4,1237.0
454,bwa,835259954,17856,4,4464.0
455,bwa,835259954,8000,4,2000.0
456,bwa,835259954,12120,4,3030.0
457,bwa,835259954,28912,4,7228.0
458,bwa,835259954,31352,4,7838.0
459,bwa,835259954,6420,4,1605.0
460,bwa,835259954,19808,4,4952.0
461,bwa,835259954,3072,4,768.0
462,bwa,835259954,3072,4,768.0
463,bwa,835259954,3072,4,768.0
464,bwa,835259954,12712,4,3178.0
465,bwa,835259954,29924,4,7481.0
466,bwa,835259954,17940,4,4485.0
467,bwa,835259954,3072,4,768.0
468,bwa,835259954,3072,4,768.0
469,bwa,835259954,25096,4,6274.0
470,bwa,835259954,15692,4,3923.0
471,bwa,835259954,10400,4,2600.0
472,bwa,835259954,26380,4,6595.0
473,bwa,835259954,24360,4,6090.0
474,bwa,835259954,14076,4,3519.0
475,bwa,835259954,3824,4,956.0
476,bwa,835259954,27904,4,6976.0
477,bwa,835259954,9688,4,2422.0
478,bwa,835259954,9368,4,2342.0
479,bwa,835259954,8108,4,2027.0
480,bwa,835259954,5056,4,1264.0
481,bwa,835259954,3072,4,768.0
482,bwa,835259954,3072,4,768.0
483,bwa,835259954,20432,4,5108.0
484,bwa,835259954,3072,4,768.0
485,bwa,835259954,16208,4,4052.0
486,bwa,835259954,3072,4,768.0
487,bwa,835259954,15316,4,3829.0
488,bwa,835259954,3072,4,768.0
489,bwa,835259954,25056,4,6264.0
490,bwa,835259954,3072,4,768.0
491,bwa,835259954,26528,4,6632.0
492,bwa,835259954,3072,4,768.0
493,bwa,835259954,16116,4,4029.0
494,bwa,835259954,29344,4,7336.0
495,bwa,835259954,3072,4,768.0
496,bwa,835259954,14748,4,3687.0
497,bwa,835259954,14864,4,3716.0
498,bwa,835259954,3072,4,768.0
499,bwa,835259954,12864,4,3216.0
500,bwa,835259954,3072,4,768.0
501,bwa,835259954,18884,4,4721.0
502,bwa,835259954,18924,4,4731.0
503,bwa,835259954,28144,4,7036.0
504,bwa,835259954,21976,4,5494.0
505,bwa,835259954,3072,4,768.0
506,bwa,835259954,25576,4,6394.0
507,bwa,835259954,4020,4,1005.0
508,bwa,835259954,8160,4,2040.0
509,bwa,835259954,3072,4,768.0
510,bwa,835259954,14420,4,3605.0
511,bwa,835259954,24784,4,6196.0
512,bwa,835259954,7948,4,1987.0
513,bwa,835259954,6216,4,1554.0
514,bwa,835259954,10376,4,2594.0
515,bwa,835259954,19280,4,4820.0
516,bwa,835259954,8252,4,2063.0
517,bwa,835259954,12676,4,3169.0
518,bwa,835259954,21812,4,5453.0
519,bwa,835259954,16528,4,4132.0
520,bwa,835259954,7096,4,1774.0
521,bwa,835259954,12188,4,3047.0
522,bwa,835259954,17852,4,4463.0
523,bwa,835259954,10636,4,2659.0
524,bwa,835259954,3072,4,768.0
525,bwa,835259954,3072,4,768.0
526,bwa,835259954,3072,4,768.0
527,bwa,835259954,3072,4,768.0
528,bwa,835259954,20020,4,5005.0
529,bwa,835259954,15932,4,3983.0
530,bwa,835259954,3072,4,768.0
531,bwa,835259954,14292,4,3573.0
532,bwa,835259954,12100,4,3025.0
533,bwa,835259954,3072,4,768.0
534,bwa,835259954,23864,4,5966.0
535,bwa,835259954,9828,4,2457.0
536,bwa,835259954,18860,4,4715.0
537,bwa,835259954,3072,4,768.0
538,bwa,835259954,23380,4,5845.0
539,bwa,835259954,3072,4,768.0
540,bwa,835259954,16400,4,4100.0
541,bwa,835259954,3072,4,768.0
542,bwa,835259954,3072,4,768.0
543,bwa,835259954,3072,4,768.0
544,bwa,835259954,3072,4,768.0
545,bwa,835259954,24100,4,6025.0
546,bwa,835259954,3072,4,768.0
547,bwa,835259954,11136,4,2784.0
548,bwa,835259954,8028,4,2007.0
549,bwa,835259954,23624,4,5906.0
550,bwa,835259954,19744,4,4936.0
551,bwa,835259954,6664,4,1666.0
552,bwa,835259954,27548,4,6887.0
553,bwa,835259954,14252,4,3563.0
554,bwa,835259954,3072,4,768.0
555,bwa,835259954,26020,4,6505.0
556,bwa,835259954,10728,4,2682.0
557,bwa,835259954,3072,4,768.0
558,bwa,835259954,8484,4,2121.0
559,bwa,835259954,3072,4,768.0
560,bwa,835259954,3224,4,806.0
561,bwa,835259954,14200,4,3550.0
562,bwa,835259954,3072,4,768.0
563,bwa,835259954,3072,4,768.0
564,bwa,835259954,3072,4,768.0
565,bwa,835259954,29928,4,7482.0
566,bwa,835259954,25464,4,6366.0
567,bwa,835259954,3072,4,768.0
568,bwa,835259954,23960,4,5990.0
569,bwa,835259954,3176,4,794.0
570,bwa,835259954,3072,4,768.0
571,bwa,835259954,9068,4,2267.0
572,bwa,835259954,3072,4,768.0
573,bwa,835259954,25064,4,6266.0
574,bwa,835259954,15224,4,3806.0
575,bwa,835259954,29680,4,7420.0
576,bwa,835259954,9048,4,2262.0
577,bwa,835259954,26136,4,6534.0
578,bwa,835259954,3072,4,768.0
579,bwa,835259954,9740,4,2435.0
580,bwa,835259954,3072,4,768.0
581,bwa,835259954,3072,4,768.0
582,bwa,835259954,3072,4,768.0
583,bwa,835259954,3072,4,768.0
584,bwa,835259954,3072,4,768.0
585,bwa,835259954,16896,4,4224.0
586,bwa,835259954,23156,4,5789.0
587,bwa,835259954,4876,4,1219.0
588,bwa,835259954,27676,4,6919.0
589,bwa,835259954,15256,4,3814.0
590,bwa,835259954,31036,4,7759.0
591,bwa,835259954,16476,4,4119.0
592,bwa,835259954,3072,4,768.0
593,bwa,835259954,8840,4,2210.0
594,bwa,835259954,3072,4,768.0
595,bwa,835259954,19656,4,4914.0
596,bwa,835259954,22220,4,5555.0
597,bwa,835259954,24040,4,6010.0
598,bwa,835259954,15076,4,3769.0
599,bwa,835259954,17116,4,4279.0
600,bwa,835259954,4672,4,1168.0
601,bwa,835259954,17948,4,4487.0
602,bwa,835259954,19992,4,4998.0
603,bwa,835259954,3072,4,768.0
604,bwa,835259954,6448,4,1612.0
605,bwa,835259954,10604,4,2651.0
606,bwa,835259954,16028,4,4007.0
607,bwa,835259954,22760,4,5690.0
608,bwa,835259954,17536,4,4384.0
609,bwa,835259954,18808,4,4702.0
610,bwa,835259954,3072,4,768.0
611,bwa,835259954,3072,4,768.0
612,bwa,835259954,5812,4,1453.0
613,bwa,835259954,26624,4,6656.0
614,bwa,835259954,8164,4,2041.0
615,bwa,835259954,3072,4,768.0
616,bwa,835259954,21500,4,5375.0
617,bwa,835259954,28096,4,7024.0
618,bwa,835259954,13284,4,3321.0
619,bwa,835259954,9360,4,2340.0
620,bwa,835259954,15860,4,3965.0
621,bwa,835259954,3072,4,768.0
622,bwa,835259954,29088,4,7272.0
623,bwa,835259954,23840,4,5960.0
624,bwa,835259954,23224,4,5806.0
625,bwa,835259954,29936,4,7484.0
626,bwa,835259954,16968,4,4242.0
627,bwa,835259954,3072,4,768.0
628,bwa,835259954,19132,4,4783.0
629,bwa,835259954,3072,4,768.0
630,bwa,835259954,3072,4,768.0
631,bwa,835259954,4416,4,1104.0
632,bwa,835259954,21688,4,5422.0
633,bwa,835259954,30908,4,7727.0
634,bwa,835259954,30444,4,7611.0
635,bwa,835259954,6944,4,1736.0
636,bwa,835259954,7040,4,1760.0
637,bwa,835259954,9192,4,2298.0
638,bwa,835259954,3072,4,768.0
639,bwa,835259954,3072,4,768.0
640,bwa,835259954,7372,4,1843.0
641,bwa,835259954,3072,4,768.0
642,bwa,835259954,11928,4,2982.0
643,bwa,835259954,28980,4,7245.0
644,bwa,835259954,3072,4,768.0
645,bwa,835259954,23620,4,5905.0
646,bwa,835259954,3072,4,768.0
647,bwa,835259954,3072,4,768.0
648,bwa,835259954,16016,4,4004.0
649,bwa,835259954,3072,4,768.0
650,bwa,835259954,26172,4,6543.0
651,bwa,835259954,17348,4,4337.0
652,bwa,835259954,9904,4,2476.0
653,bwa,835259954,3072,4,768.0
654,bwa,835259954,4200,4,1050.0
655,bwa,835259954,17728,4,4432.0
656,bwa,835259954,15304,4,3826.0
657,bwa,835259954,25872,4,6468.0
658,bwa,835259954,20520,4,5130.0
659,bwa,835259954,23264,4,5816.0
660,bwa,835259954,15104,4,3776.0
661,bwa,835259954,30728,4,7682.0
662,bwa,835259954,3072,4,768.0
663,bwa,835259954,28184,4,7046.0
664,bwa,835259954,8600,4,2150.0
665,bwa,835259954,3072,4,768.0
666,bwa,835259954,14280,4,3570.0
667,bwa,835259954,10004,4,2501.0
668,bwa,835259954,22352,4,5588.0
669,bwa,835259954,3600,4,900.0
670,bwa,835259954,23752,4,5938.0
671,bwa,835259954,16568,4,4142.0
672,bwa,835259954,27412,4,6853.0
673,bwa,835259954,28944,4,7236.0
674,bwa,835259954,12432,4,3108.0
675,bwa,835259954,24284,4,6071.0
676,bwa,835259954,3072,4,768.0
677,bwa,835259954,15256,4,3814.0
678,bwa,835259954,3072,4,768.0
679,bwa,835259954,23676,4,5919.0
680,bwa,835259954,3072,4,768.0
681,bwa,835259954,11368,4,2842.0
682,bwa,835259954,3072,4,768.0
683,bwa,835259954,3072,4,768.0
684,bwa,835259954,3072,4,768.0
685,bwa,835259954,4036,4,1009.0
686,bwa,835259954,19460,4,4865.0
687,bwa,835259954,28352,4,7088.0
688,bwa,835259954,11240,4,2810.0
689,bwa,835259954,3072,4,768.0
690,bwa,835259954,3072,4,768.0
691,bwa,835259954,13924,4,3481.0
692,bwa,835259954,3072,4,768.0
693,bwa,835259954,7048,4,1762.0
694,bwa,835259954,13592,4,3398.0
695,bwa,835259954,3072,4,768.0
696,bwa,835259954,3072,4,768.0
697,bwa,835259954,3072,4,768.0
698,bwa,835259954,18480,4,4620.0
699,bwa,835259954,10232,4,2558.0
700,bwa,835259954,18956,4,4739.0
701,bwa,835259954,3072,4,768.0
702,bwa,835259954,3072,4,768.0
703,bwa,835259954,3072,4,768.0
704,bwa,835259954,3072,4,768.0
705,bwa,835259954,3072,4,768.0
706,bwa,835259954,3072,4,768.0
