,Abstract Task,Input Data in Bytes,CPU Work,CPU Cores,CPU Work per Core
122,haplotype_caller,74971584,17070,5,3414.0
123,haplotype_caller,74971574,4120,5,824.0
124,haplotype_caller,74971641,11565,5,2313.0
125,haplotype_caller,74971621,4120,5,824.0
126,haplotype_caller,74971619,4120,5,824.0
127,haplotype_caller,74971639,4120,5,824.0
128,alignment_to_reference,14063144,1757,1,1757.0
129,sort_sam,48946172,942,1,942.0
130,dedup,71064942,1486,1,1486.0
131,add_replace,71449361,1592,1,1592.0
132,realign_target_creator,70487453,1653,3,551.0
133,indel_realign,70504653,2258,1,2258.0
134,haplotype_caller,85355984,4120,5,824.0
135,haplotype_caller,85356002,15930,5,3186.0
136,haplotype_caller,85356001,4120,5,824.0
137,haplotype_caller,85356006,4940,5,988.0
138,haplotype_caller,85355971,4120,5,824.0
139,haplotype_caller,85355976,4120,5,824.0
140,haplotype_caller,85355995,21450,5,4290.0
141,haplotype_caller,85356004,13345,5,2669.0
142,haplotype_caller,85355939,19465,5,3893.0
143,haplotype_caller,85355956,4120,5,824.0
144,alignment_to_reference,14063144,2194,1,2194.0
145,sort_sam,48946172,807,1,807.0
146,dedup,71064942,2166,1,2166.0
147,add_replace,71449361,1622,1,1622.0
148,realign_target_creator,70487453,16512,3,5504.0
149,indel_realign,70504653,1174,1,1174.0
150,haplotype_caller,75338897,16355,5,3271.0
151,haplotype_caller,75338867,5315,5,1063.0
152,haplotype_caller,75338869,4120,5,824.0
153,haplotype_caller,75338892,34060,5,6812.0
154,haplotype_caller,75338854,35195,5,7039.0
155,haplotype_caller,75338889,18505,5,3701.0
156,haplotype_caller,75338846,11205,5,2241.0
157,haplotype_caller,75338900,4120,5,824.0
158,haplotype_caller,75338870,4120,5,824.0
159,haplotype_caller,75338872,11345,5,2269.0
160,alignment_to_reference,14063144,467,1,467.0
161,sort_sam,48946172,590,1,590.0
162,dedup,71064942,1979,1,1979.0
163,add_replace,71449361,1475,1,1475.0
164,realign_target_creator,70487453,16542,3,5514.0
165,indel_realign,70504653,2216,1,2216.0
166,haplotype_caller,89222631,4120,5,824.0
167,haplotype_caller,89222674,11105,5,2221.0
168,haplotype_caller,89222684,4120,5,824.0
169,haplotype_caller,89222640,29205,5,5841.0
170,haplotype_caller,89222651,12255,5,2451.0
171,haplotype_caller,89222670,4120,5,824.0
172,haplotype_caller,89222681,5605,5,1121.0
173,haplotype_caller,89222652,29925,5,5985.0
174,haplotype_caller,89222637,21430,5,4286.0
175,haplotype_caller,89222649,4120,5,824.0
176,alignment_to_reference,14063144,714,1,714.0
177,sort_sam,48946172,103,1,103.0
178,dedup,71064942,607,1,607.0
179,add_replace,71449361,1436,1,1436.0
180,realign_target_creator,85084468,9153,3,3051.0
181,indel_realign,85101668,806,1,806.0
182,haplotype_caller,85095107,4685,5,937.0
183,haplotype_caller,85095080,8235,5,1647.0
184,haplotype_caller,85095139,35195,5,7039.0
185,haplotype_caller,85095128,11780,5,2356.0
186,haplotype_caller,85095084,4120,5,824.0
187,haplotype_caller,85095145,31060,5,6212.0
188,haplotype_caller,85095104,5605,5,1121.0
189,haplotype_caller,85095112,23660,5,4732.0
190,haplotype_caller,85095091,4120,5,824.0
191,haplotype_caller,85095143,26970,5,5394.0
192,alignment_to_reference,14063144,1829,1,1829.0
193,sort_sam,48946172,103,1,103.0
194,dedup,71064942,528,1,528.0
195,add_replace,71449361,162,1,162.0
196,realign_target_creator,70487453,16518,3,5506.0
197,indel_realign,70504653,615,1,615.0
198,haplotype_caller,76999573,27270,5,5454.0
199,haplotype_caller,76999542,8355,5,1671.0
200,haplotype_caller,76999534,34675,5,6935.0
201,haplotype_caller,76999570,14350,5,2870.0
202,haplotype_caller,76999565,37275,5,7455.0
203,haplotype_caller,76999562,4120,5,824.0
204,haplotype_caller,76999595,4120,5,824.0
205,haplotype_caller,76999572,20165,5,4033.0
206,haplotype_caller,76999590,4120,5,824.0
207,haplotype_caller,76999586,4120,5,824.0
208,alignment_to_reference,14063144,570,1,570.0
209,sort_sam,48946172,103,1,103.0
210,dedup,71064942,1638,1,1638.0
211,add_replace,71449361,162,1,162.0
212,realign_target_creator,70487453,16374,3,5458.0
213,indel_realign,70504653,2652,1,2652.0
214,haplotype_caller,94054436,4120,5,824.0
215,haplotype_caller,94054412,4120,5,824.0
216,haplotype_caller,94054425,11200,5,2240.0
217,haplotype_caller,94054364,4495,5,899.0
218,haplotype_caller,94054398,11770,5,2354.0
219,haplotype_caller,94054382,4120,5,824.0
220,haplotype_caller,94054414,4120,5,824.0
221,haplotype_caller,94054424,21715,5,4343.0
222,haplotype_caller,94054440,27535,5,5507.0
223,haplotype_caller,94054397,30180,5,6036.0
224,alignment_to_reference,14063144,1417,1,1417.0
225,sort_sam,48946172,760,1,760.0
226,dedup,71064942,2560,1,2560.0
227,add_replace,71449361,1073,1,1073.0
228,realign_target_creator,70487453,5154,3,1718.0
229,indel_realign,70504653,1445,1,1445.0
230,haplotype_caller,93202227,4120,5,824.0
231,haplotype_caller,93202211,16960,5,3392.0
232,haplotype_caller,93202172,27415,5,5483.0
233,haplotype_caller,93202178,5630,5,1126.0
234,haplotype_caller,93202222,4120,5,824.0
235,haplotype_caller,93202235,13820,5,2764.0
236,haplotype_caller,93202226,15885,5,3177.0
237,haplotype_caller,93202219,26090,5,5218.0
238,haplotype_caller,93202227,4765,5,953.0
239,haplotype_caller,93202178,6590,5,1318.0
240,merge_gcvf,50494131989,1320000,30,44000.0
241,genotype_gvcfs,2820114978,40922,7,5846.0
242,genotype_gvcfs,2810458184,72352,7,10336.0
243,genotype_gvcfs,2874792622,19082,7,2726.0
244,genotype_gvcfs,2859214722,7315,7,1045.0
245,genotype_gvcfs,2837714395,70182,7,10026.0
246,genotype_gvcfs,2837986884,70973,7,10139.0
247,genotype_gvcfs,2835333583,7315,7,1045.0
248,genotype_gvcfs,2873490096,7315,7,1045.0
249,genotype_gvcfs,2884703290,49651,7,7093.0
250,genotype_gvcfs,2842253973,64631,7,9233.0
251,combine_variants,2224141601,190,1,190.0
252,select_variants_snp,19062520,229,1,229.0
253,filtering_snp,17784861,78,1,78.0
254,select_variants_indel,19062520,241,1,241.0
255,filtering_indel,17193525,393,1,393.0
256,haplotype_caller,89222660,4120,5,824.0
257,haplotype_caller,307077574,24485,5,4897.0
258,haplotype_caller,305020429,21510,5,4302.0
259,haplotype_caller,510062050,13980,5,2796.0
260,haplotype_caller,377063684,8675,5,1735.0
261,genotype_gvcfs,627176690,54047,7,7721.0
262,haplotype_caller,449251859,20340,5,4068.0
263,haplotype_caller,347494796,10930,5,2186.0
264,haplotype_caller,439418770,24075,5,4815.0
265,haplotype_caller,146285145,9930,5,1986.0
266,haplotype_caller,142301686,20540,5,4108.0
267,haplotype_caller,614445509,4120,5,824.0
268,haplotype_caller,218107859,4120,5,824.0
269,haplotype_caller,285216269,4120,5,824.0
270,haplotype_caller,474179727,25930,5,5186.0
271,haplotype_caller,365079260,16045,5,3209.0
272,haplotype_caller,94152930,4120,5,824.0
273,sort_sam,48946172,1007,1,1007.0
274,realign_target_creator,70487453,16476,3,5492.0
275,haplotype_caller,94152903,14565,5,2913.0
276,haplotype_caller,94152931,7915,5,1583.0
277,haplotype_caller,94152922,4120,5,824.0
278,haplotype_caller,94152919,4120,5,824.0
279,indel_realign,70504653,2379,1,2379.0
280,dedup,71064942,988,1,988.0
281,haplotype_caller,94152887,39390,5,7878.0
282,alignment_to_reference,14063144,916,1,916.0
283,haplotype_caller,94152917,23145,5,4629.0
284,haplotype_caller,94152874,15975,5,3195.0
285,haplotype_caller,94152879,4120,5,824.0
286,add_replace,71449361,1501,1,1501.0
287,haplotype_caller,94152907,31045,5,6209.0
288,haplotype_caller,89222622,18335,5,3667.0
289,haplotype_caller,307077630,29015,5,5803.0
290,haplotype_caller,305020450,4120,5,824.0
291,haplotype_caller,510062054,14895,5,2979.0
292,haplotype_caller,296973794,4165,5,833.0
293,genotype_gvcfs,680660931,7315,7,1045.0
294,haplotype_caller,449251839,4120,5,824.0
295,haplotype_caller,347494812,4120,5,824.0
296,haplotype_caller,439418733,19480,5,3896.0
297,haplotype_caller,146285142,27315,5,5463.0
298,haplotype_caller,142301687,25800,5,5160.0
299,haplotype_caller,614445577,25535,5,5107.0
300,haplotype_caller,218107835,12075,5,2415.0
301,haplotype_caller,285216282,4120,5,824.0
302,haplotype_caller,474179671,31170,5,6234.0
303,haplotype_caller,365079256,35040,5,7008.0
304,haplotype_caller,614445503,30390,5,6078.0
305,haplotype_caller,449251783,38615,5,7723.0
306,haplotype_caller,474179728,16490,5,3298.0
307,haplotype_caller,146285087,21735,5,4347.0
308,haplotype_caller,89222611,25030,5,5006.0
309,haplotype_caller,510062059,19010,5,3802.0
310,haplotype_caller,347494792,9985,5,1997.0
311,haplotype_caller,305020491,7505,5,1501.0
312,haplotype_caller,296973775,11415,5,2283.0
313,genotype_gvcfs,661647465,60095,7,8585.0
314,haplotype_caller,439418800,11095,5,2219.0
315,haplotype_caller,218107879,34625,5,6925.0
316,haplotype_caller,142301697,4120,5,824.0
317,haplotype_caller,307077624,4120,5,824.0
318,haplotype_caller,285216265,4120,5,824.0
319,haplotype_caller,365079236,4925,5,985.0
320,genotype_gvcfs,657799629,11144,7,1592.0
321,haplotype_caller,285216283,25755,5,5151.0
322,haplotype_caller,474179682,4235,5,847.0
323,haplotype_caller,614445542,7680,5,1536.0
324,haplotype_caller,365079185,11205,5,2241.0
325,haplotype_caller,305020486,7040,5,1408.0
326,haplotype_caller,439418775,29570,5,5914.0
327,haplotype_caller,89222672,20740,5,4148.0
328,haplotype_caller,510062071,18575,5,3715.0
329,haplotype_caller,218107878,20780,5,4156.0
330,haplotype_caller,307077589,27335,5,5467.0
331,haplotype_caller,449251841,4120,5,824.0
332,haplotype_caller,142301695,18465,5,3693.0
333,haplotype_caller,347494772,7330,5,1466.0
334,haplotype_caller,146285143,30480,5,6096.0
335,haplotype_caller,296973810,21745,5,4349.0
336,haplotype_caller,76066994,4120,5,824.0
337,haplotype_caller,76067042,4120,5,824.0
338,add_replace,71449361,162,1,162.0
339,alignment_to_reference,14063144,1130,1,1130.0
340,sort_sam,48946172,846,1,846.0
341,dedup,71064942,1691,1,1691.0
342,haplotype_caller,76067025,4120,5,824.0
343,haplotype_caller,76067030,26585,5,5317.0
344,realign_target_creator,70487453,14931,3,4977.0
345,haplotype_caller,76067028,4120,5,824.0
346,indel_realign,70504653,1071,1,1071.0
347,haplotype_caller,76067057,15530,5,3106.0
348,haplotype_caller,76067054,4120,5,824.0
349,haplotype_caller,76067034,4120,5,824.0
350,haplotype_caller,76067049,35090,5,7018.0
351,haplotype_caller,76067017,24545,5,4909.0
352,haplotype_caller,77888148,4120,5,824.0
353,sort_sam,48946172,103,1,103.0
354,realign_target_creator,70487453,14505,3,4835.0
355,haplotype_caller,77888087,32165,5,6433.0
356,haplotype_caller,77888134,20625,5,4125.0
357,haplotype_caller,77888151,24470,5,4894.0
358,haplotype_caller,77888149,4120,5,824.0
359,indel_realign,70504653,890,1,890.0
360,dedup,71064942,530,1,530.0
361,haplotype_caller,77888091,11680,5,2336.0
362,alignment_to_reference,14063144,1964,1,1964.0
363,haplotype_caller,77888119,4120,5,824.0
364,haplotype_caller,77888079,31200,5,6240.0
365,haplotype_caller,77888145,4120,5,824.0
366,add_replace,71449361,1540,1,1540.0
367,haplotype_caller,77888088,14800,5,2960.0
368,haplotype_caller,94355584,27575,5,5515.0
369,alignment_to_reference,14063144,874,1,874.0
370,sort_sam,48946172,726,1,726.0
371,haplotype_caller,94355575,4120,5,824.0
372,haplotype_caller,94355544,4120,5,824.0
373,haplotype_caller,94355558,4120,5,824.0
374,haplotype_caller,94355547,4400,5,880.0
375,add_replace,71449361,452,1,452.0
376,indel_realign,70504653,2337,1,2337.0
377,haplotype_caller,94355590,28780,5,5756.0
378,realign_target_creator,70487453,9285,3,3095.0
379,haplotype_caller,94355553,4120,5,824.0
380,haplotype_caller,94355584,4120,5,824.0
381,dedup,71064942,1552,1,1552.0
382,haplotype_caller,94355539,25510,5,5102.0
383,haplotype_caller,94355567,30000,5,6000.0
384,haplotype_caller,74853620,4120,5,824.0
385,realign_target_creator,70487453,1653,3,551.0
386,add_replace,71449361,779,1,779.0
387,haplotype_caller,74853643,4120,5,824.0
388,alignment_to_reference,14063144,991,1,991.0
389,haplotype_caller,74853632,4120,5,824.0
390,haplotype_caller,74853677,4120,5,824.0
391,indel_realign,70504653,2282,1,2282.0
392,haplotype_caller,74853619,25485,5,5097.0
393,haplotype_caller,74853645,8240,5,1648.0
394,haplotype_caller,74853602,37710,5,7542.0
395,sort_sam,48946172,1036,1,1036.0
396,haplotype_caller,74853607,32480,5,6496.0
397,haplotype_caller,74853656,26100,5,5220.0
398,haplotype_caller,74853623,4120,5,824.0
399,dedup,71064942,605,1,605.0
400,haplotype_caller,307077632,23070,5,4614.0
401,haplotype_caller,285490778,4120,5,824.0
402,haplotype_caller,224425618,30925,5,6185.0
403,haplotype_caller,146285128,4120,5,824.0
404,haplotype_caller,368959277,4120,5,824.0
405,haplotype_caller,474179741,4120,5,824.0
406,haplotype_caller,439418779,28910,5,5782.0
407,haplotype_caller,305020463,10755,5,2151.0
408,haplotype_caller,218107814,4120,5,824.0
409,haplotype_caller,614445522,28435,5,5687.0
410,haplotype_caller,510062056,39360,5,7872.0
411,haplotype_caller,142301675,30610,5,6122.0
412,haplotype_caller,89222653,39570,5,7914.0
413,haplotype_caller,365079259,26940,5,5388.0
414,genotype_gvcfs,808166033,7315,7,1045.0
415,haplotype_caller,233148715,4120,5,824.0
416,haplotype_caller,81098621,18385,5,3677.0
417,sort_sam,48946172,130,1,130.0
418,realign_target_creator,70487453,16518,3,5506.0
419,haplotype_caller,81098635,34635,5,6927.0
420,haplotype_caller,81098591,4485,5,897.0
421,haplotype_caller,81098621,28235,5,5647.0
422,haplotype_caller,81098627,18030,5,3606.0
423,indel_realign,70504653,2445,1,2445.0
424,dedup,71064942,618,1,618.0
425,haplotype_caller,81098609,11965,5,2393.0
426,alignment_to_reference,14063144,2106,1,2106.0
427,haplotype_caller,81098591,4120,5,824.0
428,haplotype_caller,81098567,21065,5,4213.0
429,haplotype_caller,81098574,19530,5,3906.0
430,add_replace,71449361,1550,1,1550.0
431,haplotype_caller,81098587,4120,5,824.0
432,alignment_to_reference,14063144,1606,1,1606.0
433,haplotype_caller,94358633,4120,5,824.0
434,haplotype_caller,94358558,28195,5,5639.0
435,haplotype_caller,94358632,32390,5,6478.0
436,haplotype_caller,94358577,19625,5,3925.0
437,haplotype_caller,94358612,4120,5,824.0
438,haplotype_caller,94358585,37845,5,7569.0
439,add_replace,71449361,162,1,162.0
440,haplotype_caller,94358622,39235,5,7847.0
441,realign_target_creator,70487453,9354,3,3118.0
442,haplotype_caller,94358619,4120,5,824.0
443,haplotype_caller,94358631,12980,5,2596.0
444,haplotype_caller,94358588,17240,5,3448.0
445,dedup,71064942,534,1,534.0
446,indel_realign,70504653,1063,1,1063.0
447,sort_sam,48946172,103,1,103.0
448,dedup,71064942,815,1,815.0
449,haplotype_caller,94207196,8940,5,1788.0
450,realign_target_creator,70487453,2295,3,765.0
451,sort_sam,48946172,691,1,691.0
452,haplotype_caller,94207154,28310,5,5662.0
453,haplotype_caller,94207147,15405,5,3081.0
454,haplotype_caller,94207171,4120,5,824.0
455,haplotype_caller,94207174,12960,5,2592.0
456,add_replace,71449361,1270,1,1270.0
457,haplotype_caller,94207182,4120,5,824.0
458,haplotype_caller,94207126,4120,5,824.0
459,alignment_to_reference,14063144,2227,1,2227.0
460,haplotype_caller,94207153,19275,5,3855.0
461,haplotype_caller,94207143,4120,5,824.0
462,indel_realign,70504653,1917,1,1917.0
463,haplotype_caller,94207131,4885,5,977.0
464,haplotype_caller,534301404,4120,5,824.0
465,haplotype_caller,368959227,14525,5,2905.0
466,haplotype_caller,474179684,4120,5,824.0
467,haplotype_caller,146285153,4120,5,824.0
468,haplotype_caller,89222639,34535,5,6907.0
469,haplotype_caller,429766507,24610,5,4922.0
470,haplotype_caller,285490748,4120,5,824.0
471,haplotype_caller,305020455,16400,5,3280.0
472,haplotype_caller,166113122,4120,5,824.0
473,genotype_gvcfs,966713567,72457,7,10351.0
474,haplotype_caller,439418795,4120,5,824.0
475,haplotype_caller,218107877,4120,5,824.0
476,haplotype_caller,142301684,12880,5,2576.0
477,haplotype_caller,307077616,20390,5,4078.0
478,haplotype_caller,224425604,4120,5,824.0
479,haplotype_caller,365079212,4120,5,824.0
480,realign_target_creator,70487453,2184,3,728.0
481,haplotype_caller,87769766,12115,5,2423.0
482,haplotype_caller,87769743,17245,5,3449.0
483,haplotype_caller,87769747,38165,5,7633.0
484,haplotype_caller,87769740,41205,5,8241.0
485,haplotype_caller,87769780,10145,5,2029.0
486,dedup,71064942,818,1,818.0
487,haplotype_caller,87769790,4120,5,824.0
488,alignment_to_reference,14063144,810,1,810.0
489,sort_sam,48946172,103,1,103.0
490,add_replace,71449361,1270,1,1270.0
491,haplotype_caller,87769754,17985,5,3597.0
492,haplotype_caller,87769763,39425,5,7885.0
493,haplotype_caller,87769780,24495,5,4899.0
494,indel_realign,70504653,1533,1,1533.0
495,haplotype_caller,87769777,4120,5,824.0
496,haplotype_caller,224425639,33410,5,6682.0
497,haplotype_caller,365079230,21695,5,4339.0
498,haplotype_caller,368959298,15105,5,3021.0
499,haplotype_caller,307077567,35010,5,7002.0
500,genotype_gvcfs,977367708,63091,7,9013.0
501,haplotype_caller,89222654,6400,5,1280.0
502,haplotype_caller,400472919,15620,5,3124.0
503,haplotype_caller,534301347,21065,5,4213.0
504,haplotype_caller,285490778,4120,5,824.0
505,haplotype_caller,429766484,4120,5,824.0
506,haplotype_caller,166113069,4120,5,824.0
507,haplotype_caller,305020454,32530,5,6506.0
508,haplotype_caller,218107820,30055,5,6011.0
509,haplotype_caller,439418781,6415,5,1283.0
510,haplotype_caller,142301650,9095,5,1819.0
511,haplotype_caller,146285121,12600,5,2520.0
512,haplotype_caller,86603700,4750,5,950.0
513,haplotype_caller,86603728,7760,5,1552.0
514,add_replace,71449361,1606,1,1606.0
515,alignment_to_reference,14063144,1831,1,1831.0
516,sort_sam,48946172,1014,1,1014.0
517,dedup,71064942,797,1,797.0
518,haplotype_caller,86603703,25345,5,5069.0
519,haplotype_caller,86603719,6300,5,1260.0
520,realign_target_creator,70487453,14814,3,4938.0
521,haplotype_caller,86603704,22225,5,4445.0
522,indel_realign,70504653,2656,1,2656.0
523,haplotype_caller,86603676,4120,5,824.0
524,haplotype_caller,86603702,20520,5,4104.0
525,haplotype_caller,86603722,20665,5,4133.0
526,haplotype_caller,86603709,4120,5,824.0
527,haplotype_caller,86603721,18170,5,3634.0
528,haplotype_caller,534301409,4120,5,824.0
529,haplotype_caller,368959285,25675,5,5135.0
530,haplotype_caller,400472940,25725,5,5145.0
531,haplotype_caller,146285155,37210,5,7442.0
532,haplotype_caller,89222668,29525,5,5905.0
533,haplotype_caller,429766469,4120,5,824.0
534,haplotype_caller,212950028,34005,5,6801.0
535,haplotype_caller,305020419,7155,5,1431.0
536,haplotype_caller,166113091,12310,5,2462.0
537,genotype_gvcfs,1030508312,7315,7,1045.0
538,haplotype_caller,439418792,18975,5,3795.0
539,haplotype_caller,218107878,31890,5,6378.0
540,haplotype_caller,142301690,14240,5,2848.0
541,haplotype_caller,307077625,14405,5,2881.0
542,haplotype_caller,224425626,4120,5,824.0
543,haplotype_caller,365079263,20705,5,4141.0
544,haplotype_caller,212950038,23915,5,4783.0
545,haplotype_caller,305020455,4120,5,824.0
546,haplotype_caller,146285134,37265,5,7453.0
547,haplotype_caller,400472943,34235,5,6847.0
548,haplotype_caller,368959241,6240,5,1248.0
549,haplotype_caller,307077623,7410,5,1482.0
550,haplotype_caller,89222678,33205,5,6641.0
551,haplotype_caller,429766500,14760,5,2952.0
552,haplotype_caller,534301390,26755,5,5351.0
553,haplotype_caller,439418777,18290,5,3658.0
554,haplotype_caller,142301721,25765,5,5153.0
555,haplotype_caller,166113082,33095,5,6619.0
556,genotype_gvcfs,1058799475,63042,7,9006.0
557,haplotype_caller,365079259,27090,5,5418.0
558,haplotype_caller,224425636,21995,5,4399.0
559,haplotype_caller,218107857,4120,5,824.0
560,haplotype_caller,82864141,19950,5,3990.0
561,haplotype_caller,82864103,17220,5,3444.0
562,dedup,71064942,579,1,579.0
563,alignment_to_reference,14063144,2192,1,2192.0
564,sort_sam,48946172,987,1,987.0
565,haplotype_caller,82864083,4120,5,824.0
566,haplotype_caller,82864124,28045,5,5609.0
567,haplotype_caller,82864100,10525,5,2105.0
568,indel_realign,70504653,812,1,812.0
569,haplotype_caller,82864123,16715,5,3343.0
570,haplotype_caller,82864135,22400,5,4480.0
571,add_replace,71449361,1492,1,1492.0
572,realign_target_creator,70487453,6270,3,2090.0
573,haplotype_caller,82864146,23675,5,4735.0
574,haplotype_caller,82864139,24860,5,4972.0
575,haplotype_caller,82864135,39040,5,7808.0
576,haplotype_caller,212950065,26045,5,5209.0
577,haplotype_caller,305020480,23220,5,4644.0
578,haplotype_caller,146285157,33350,5,6670.0
579,haplotype_caller,400472979,33945,5,6789.0
580,haplotype_caller,368959221,4120,5,824.0
581,haplotype_caller,238276463,35940,5,7188.0
582,haplotype_caller,89222641,31330,5,6266.0
583,haplotype_caller,429766496,4120,5,824.0
584,haplotype_caller,534301366,4120,5,824.0
585,haplotype_caller,439418781,28720,5,5744.0
586,haplotype_caller,142301673,30120,5,6024.0
587,haplotype_caller,166113101,21655,5,4331.0
588,genotype_gvcfs,1068923539,67683,7,9669.0
589,haplotype_caller,365079246,12715,5,2543.0
590,haplotype_caller,224425598,4120,5,824.0
591,haplotype_caller,218107871,6165,5,1233.0
592,haplotype_caller,224425637,19840,5,3968.0
593,haplotype_caller,365079260,4120,5,824.0
594,haplotype_caller,368959257,5845,5,1169.0
595,haplotype_caller,238276527,5305,5,1061.0
596,genotype_gvcfs,1065973173,71435,7,10205.0
597,haplotype_caller,89222641,10355,5,2071.0
598,haplotype_caller,400472957,4120,5,824.0
599,haplotype_caller,534301344,37730,5,7546.0
