,Abstract Task,Input Data in Bytes,CPU Work,CPU Cores,CPU Work per Core
111,individuals,35109923,38592,8,4824.0
112,individuals,40587657,44536,8,5567.0
113,individuals,3810400,4632,8,579.0
114,individuals,8959214,10216,8,1277.0
115,individuals,8714491,9952,8,1244.0
116,individuals,28072336,30960,8,3870.0
117,individuals,28055951,30936,8,3867.0
118,individuals,23136584,25600,8,3200.0
119,individuals,22205259,24592,8,3074.0
120,individuals,32882485,36176,8,4522.0
121,individuals,3810400,4632,8,579.0
122,individuals,10063689,11416,8,1427.0
123,individuals,37449730,41136,8,5142.0
124,individuals,40656984,44616,8,5577.0
125,individuals,14696515,16440,8,2055.0
126,individuals,31641894,34832,8,4354.0
127,individuals,37093646,40744,8,5093.0
128,individuals,21161846,23456,8,2932.0
129,individuals,15706747,17536,8,2192.0
130,individuals,22510342,24920,8,3115.0
131,individuals,38641268,42424,8,5303.0
132,individuals,37747200,41456,8,5182.0
133,individuals_merge,687681210,70500,10,7050.0
134,sifting,13366293,237,1,237.0
135,individuals,19249170,21384,8,2673.0
136,individuals,19064247,21184,8,2648.0
137,individuals,37613462,41312,8,5164.0
138,individuals,35690066,39224,8,4903.0
139,individuals,37956074,41680,8,5210.0
140,individuals,4043805,4880,8,610.0
141,individuals,11199968,12648,8,1581.0
142,individuals,41514068,45544,8,5693.0
143,individuals,29767558,32800,8,4100.0
144,individuals,6281293,7312,8,914.0
145,individuals,12200585,13736,8,1717.0
146,individuals,35601358,39128,8,4891.0
147,individuals,33990214,37376,8,4672.0
148,individuals,18119130,20160,8,2520.0
149,individuals,34738217,38192,8,4774.0
150,individuals,3810400,4632,8,579.0
151,individuals,34044930,37440,8,4680.0
152,individuals,33231785,36560,8,4570.0
153,individuals,30588553,33688,8,4211.0
154,individuals,34918683,38384,8,4798.0
155,individuals,32369291,35624,8,4453.0
156,individuals,19415389,21560,8,2695.0
157,individuals,3810400,4632,8,579.0
158,individuals,27244198,30056,8,3757.0
159,individuals,23439031,25928,8,3241.0
160,individuals_merge,605558037,54190,10,5419.0
161,sifting,10103454,160,1,160.0
162,individuals,20171918,22384,8,2798.0
163,individuals,39283842,43120,8,5390.0
164,individuals,19419014,21568,8,2696.0
165,individuals,28499427,31424,8,3928.0
166,individuals,34859219,38320,8,4790.0
167,individuals,12832705,14424,8,1803.0
168,individuals,39724723,43600,8,5450.0
169,individuals,10220347,11584,8,1448.0
170,individuals,35784163,39328,8,4916.0
171,individuals,28743897,31688,8,3961.0
172,individuals,20203327,22416,8,2802.0
173,individuals,19934376,22128,8,2766.0
174,individuals,21377077,23696,8,2962.0
175,individuals,14610723,16352,8,2044.0
176,individuals,5077945,6008,8,751.0
177,individuals,20107734,22312,8,2789.0
178,individuals,32802461,36088,8,4511.0
179,individuals,27814693,30680,8,3835.0
180,individuals,27165525,29976,8,3747.0
181,individuals,14387403,16104,8,2013.0
182,individuals,30151142,33216,8,4152.0
183,individuals,14452913,16176,8,2022.0
184,individuals,25576445,28248,8,3531.0
185,individuals,23459039,25952,8,3244.0
186,individuals,24277766,26840,8,3355.0
187,individuals_merge,594125672,51920,10,5192.0
188,sifting,19162471,375,1,375.0
189,individuals,26632444,29392,8,3674.0
190,individuals,34532700,37968,8,4746.0
191,individuals,39994520,43896,8,5487.0
192,individuals,40338355,44264,8,5533.0
193,individuals,15152167,16936,8,2117.0
194,individuals,32997228,36304,8,4538.0
195,individuals,11087178,12528,8,1566.0
196,individuals,20851248,23120,8,2890.0
197,individuals,9640533,10960,8,1370.0
198,individuals,9146876,10424,8,1303.0
199,individuals,30933429,34064,8,4258.0
200,individuals,34357563,37776,8,4722.0
201,individuals,26348975,29088,8,3636.0
202,individuals,3810400,4632,8,579.0
203,individuals,29784178,32816,8,4102.0
204,individuals,10204769,11568,8,1446.0
205,individuals,33247810,36576,8,4572.0
206,individuals,24434424,27008,8,3376.0
207,individuals,33444031,36784,8,4598.0
208,individuals,27322550,30144,8,3768.0
209,individuals,20870627,23144,8,2893.0
210,individuals,27034697,29832,8,3729.0
211,individuals,5964069,6968,8,871.0
212,individuals,39449639,43304,8,5413.0
213,individuals,30710090,33816,8,4227.0
214,individuals_merge,563224237,45780,10,4578.0
215,sifting,22154318,446,1,446.0
216,individuals,31375665,34544,8,4318.0
217,individuals,36563380,40168,8,5021.0
218,individuals,16006129,17864,8,2233.0
219,individuals,17006635,18952,8,2369.0
220,individuals,31608526,34792,8,4349.0
221,individuals,21381190,23696,8,2962.0
222,individuals,25715077,28400,8,3550.0
223,individuals,25203770,27848,8,3481.0
224,individuals,35850251,39400,8,4925.0
225,individuals,25298965,27952,8,3494.0
226,individuals,37888378,41608,8,5201.0
227,individuals,28345686,31256,8,3907.0
228,individuals,23775428,26296,8,3287.0
229,individuals,6211997,7240,8,905.0
230,individuals,23380593,25864,8,3233.0
231,individuals,38147353,41888,8,5236.0
232,individuals,41374016,45392,8,5674.0
233,individuals,35947967,39504,8,4938.0
234,individuals,23301214,25784,8,3223.0
235,individuals,34434100,37864,8,4733.0
236,individuals,3810400,4632,8,579.0
237,individuals,21361076,23672,8,2959.0
238,individuals,33602191,36960,8,4620.0
239,individuals,36123481,39696,8,4962.0
240,individuals,31143481,34288,8,4286.0
241,individuals_merge,652545980,63520,10,6352.0
242,sifting,27286088,568,1,568.0
243,individuals,21154496,23448,8,2931.0
244,individuals,3810400,4632,8,579.0
245,individuals,16397713,18288,8,2286.0
246,individuals,30033458,33088,8,4136.0
247,individuals,38587740,42368,8,5296.0
248,individuals,12544811,14112,8,1764.0
249,individuals,40954629,44936,8,5617.0
250,individuals,29137258,32112,8,4014.0
251,individuals,30364225,33448,8,4181.0
252,individuals,9020348,10280,8,1285.0
253,individuals,19630316,21800,8,2725.0
254,individuals,34884634,38352,8,4794.0
255,individuals,39348680,43192,8,5399.0
256,individuals,20028586,22232,8,2779.0
257,individuals,29135763,32112,8,4014.0
258,individuals,40341568,44272,8,5534.0
259,individuals,33582128,36936,8,4617.0
260,individuals,39891247,43784,8,5473.0
261,individuals,39560117,43424,8,5428.0
262,individuals,20661653,22912,8,2864.0
263,individuals,38923967,42736,8,5342.0
264,individuals,39091159,42912,8,5364.0
265,individuals,37793918,41504,8,5188.0
266,individuals,39400623,43248,8,5406.0
267,individuals,27661169,30512,8,3814.0
268,individuals_merge,600759232,53240,10,5324.0
269,sifting,26392153,546,1,546.0
270,individuals,12806323,14392,8,1799.0
271,individuals,35952803,39512,8,4939.0
272,individuals,3810400,4632,8,579.0
273,individuals,31608360,34792,8,4349.0
274,individuals,31224420,34376,8,4297.0
275,individuals,39851185,43736,8,5467.0
276,individuals,33216036,36536,8,4567.0
277,individuals,27024924,29824,8,3728.0
278,individuals,38220882,41968,8,5246.0
279,individuals,37617106,41312,8,5164.0
280,individuals,40556529,44504,8,5563.0
281,individuals,38345532,42104,8,5263.0
282,individuals,3810400,4632,8,579.0
283,individuals,25635741,28312,8,3539.0
284,individuals,36046014,39608,8,4951.0
285,individuals,31819966,35024,8,4378.0
286,individuals,36783882,40408,8,5051.0
287,individuals,4089136,4936,8,617.0
288,individuals,38473314,42248,8,5281.0
289,individuals,21607083,23944,8,2993.0
290,individuals,22465669,24872,8,3109.0
291,individuals,13184226,14800,8,1850.0
292,individuals,13484191,15128,8,1891.0
293,individuals,39529349,43392,8,5424.0
294,individuals,20733731,22992,8,2874.0
295,individuals_merge,531289472,39440,10,3944.0
296,sifting,18111117,350,1,350.0
297,individuals,41192810,45192,8,5649.0
298,individuals,25288726,27936,8,3492.0
299,individuals,5987854,6992,8,874.0
300,individuals,23139206,25608,8,3201.0
301,individuals,40027895,43928,8,5491.0
302,individuals,40639631,44592,8,5574.0
303,individuals,28423373,31336,8,3917.0
304,individuals,4985967,5904,8,738.0
305,individuals,9132329,10408,8,1301.0
306,individuals,38453281,42224,8,5278.0
307,individuals,20074695,22280,8,2785.0
308,individuals,26088431,28808,8,3601.0
309,individuals,27056239,29856,8,3732.0
310,individuals,33500470,36848,8,4606.0
311,individuals,40439645,44376,8,5547.0
312,individuals,29651038,32672,8,4084.0
313,individuals,33998287,37392,8,4674.0
314,individuals,25720329,28408,8,3551.0
315,individuals,22695207,25120,8,3140.0
316,individuals,9421813,10720,8,1340.0
317,individuals,15828917,17672,8,2209.0
318,individuals,8389538,9600,8,1200.0
319,individuals,27719446,30576,8,3822.0
320,individuals,24588428,27176,8,3397.0
321,individuals,3810400,4632,8,579.0
322,individuals_merge,558742604,44890,10,4489.0
323,sifting,6231684,68,1,68.0
324,individuals,31873093,35080,8,4385.0
325,individuals,39527522,43392,8,5424.0
326,individuals,15370218,17176,8,2147.0
327,individuals,36791083,40416,8,5052.0
328,individuals,39971623,43872,8,5484.0
329,individuals,38524077,42296,8,5287.0
330,individuals,38927172,42736,8,5342.0
331,individuals,36611460,40224,8,5028.0
332,individuals,20227427,22448,8,2806.0
333,individuals,29762298,32792,8,4099.0
334,individuals,14335605,16048,8,2006.0
335,individuals,35820493,39368,8,4921.0
336,individuals,23119833,25584,8,3198.0
337,individuals,34080079,37480,8,4685.0
338,individuals,30937285,34064,8,4258.0
339,individuals,27570537,30416,8,3802.0
340,individuals,31907503,35120,8,4390.0
341,individuals,33470917,36816,8,4602.0
342,individuals,29027474,31992,8,3999.0
343,individuals,27726360,30584,8,3823.0
344,individuals,18703548,20792,8,2599.0
345,individuals,20865788,23136,8,2892.0
346,individuals,13261304,14888,8,1861.0
347,individuals,13578597,15232,8,1904.0
348,individuals,3810400,4632,8,579.0
349,individuals_merge,597288710,52550,10,5255.0
350,sifting,20242652,400,1,400.0
351,individuals,39351854,43200,8,5400.0
352,individuals,16135476,18008,8,2251.0
353,individuals,15567031,17384,8,2173.0
354,individuals,37327092,41000,8,5125.0
355,individuals,25892601,28592,8,3574.0
356,individuals,29398322,32400,8,4050.0
357,individuals,38707645,42496,8,5312.0
358,individuals,14782705,16536,8,2067.0
359,individuals,25983076,28688,8,3586.0
360,individuals,20248421,22464,8,2808.0
361,individuals,9756364,11080,8,1385.0
362,individuals,3810400,4632,8,579.0
363,individuals,22356844,24752,8,3094.0
364,individuals,37784947,41496,8,5187.0
365,individuals,25983656,28688,8,3586.0
366,individuals,40218688,44136,8,5517.0
367,individuals,29170528,32152,8,4019.0
368,individuals,36712176,40336,8,5042.0
369,individuals,3810400,4632,8,579.0
370,individuals,19677868,21848,8,2731.0
371,individuals,35090573,38576,8,4822.0
372,individuals,29948125,32992,8,4124.0
373,individuals,37446999,41128,8,5141.0
374,individuals,23540847,26040,8,3255.0
375,individuals,32858670,36152,8,4519.0
376,individuals_merge,538441506,40860,10,4086.0
377,sifting,15929590,298,1,298.0
378,mutation_overlap,3150582936,8328,3,2776.0
379,frequency,3150582936,37114,7,5302.0
380,mutation_overlap,3150582936,8328,3,2776.0
381,frequency,3150582936,37114,7,5302.0
382,mutation_overlap,3150582936,8328,3,2776.0
383,frequency,3150582936,37114,7,5302.0
384,mutation_overlap,3150582936,8328,3,2776.0
385,frequency,3150582936,37114,7,5302.0
386,mutation_overlap,3150582936,8328,3,2776.0
387,frequency,3150582936,37114,7,5302.0
388,mutation_overlap,3150582936,8328,3,2776.0
389,frequency,3150582936,37114,7,5302.0
390,mutation_overlap,3150582936,8328,3,2776.0
391,frequency,3150582936,37114,7,5302.0
392,mutation_overlap,2357647866,6210,3,2070.0
393,frequency,2357647866,28042,7,4006.0
394,mutation_overlap,2357647866,6210,3,2070.0
395,frequency,2357647866,28042,7,4006.0
396,mutation_overlap,2357647866,6210,3,2070.0
397,frequency,2357647866,28042,7,4006.0
398,mutation_overlap,2357647866,6210,3,2070.0
399,frequency,2357647866,28042,7,4006.0
400,mutation_overlap,2357647866,6210,3,2070.0
401,frequency,2357647866,28042,7,4006.0
402,mutation_overlap,2357647866,6210,3,2070.0
403,frequency,2357647866,28042,7,4006.0
404,mutation_overlap,2357647866,6210,3,2070.0
405,frequency,2357647866,28042,7,4006.0
406,mutation_overlap,347716992,840,3,280.0
407,frequency,347716992,5054,7,722.0
408,mutation_overlap,347716992,840,3,280.0
409,frequency,347716992,5054,7,722.0
410,mutation_overlap,347716992,840,3,280.0
411,frequency,347716992,5054,7,722.0
412,mutation_overlap,347716992,840,3,280.0
413,frequency,347716992,5054,7,722.0
414,mutation_overlap,347716992,840,3,280.0
415,frequency,347716992,5054,7,722.0
416,mutation_overlap,347716992,840,3,280.0
417,frequency,347716992,5054,7,722.0
418,mutation_overlap,347716992,840,3,280.0
419,frequency,347716992,5054,7,722.0
420,mutation_overlap,344632526,831,3,277.0
421,frequency,344632526,5019,7,717.0
422,mutation_overlap,344632526,831,3,277.0
423,frequency,344632526,5019,7,717.0
424,mutation_overlap,344632526,831,3,277.0
425,frequency,344632526,5019,7,717.0
426,mutation_overlap,344632526,831,3,277.0
427,frequency,344632526,5019,7,717.0
428,mutation_overlap,344632526,831,3,277.0
429,frequency,344632526,5019,7,717.0
430,mutation_overlap,344632526,831,3,277.0
431,frequency,344632526,5019,7,717.0
432,mutation_overlap,344632526,831,3,277.0
433,frequency,344632526,5019,7,717.0
434,mutation_overlap,357899055,867,3,289.0
435,frequency,357899055,5173,7,739.0
436,mutation_overlap,357899055,867,3,289.0
437,frequency,357899055,5173,7,739.0
438,mutation_overlap,357899055,867,3,289.0
439,frequency,357899055,5173,7,739.0
440,mutation_overlap,357899055,867,3,289.0
441,frequency,357899055,5173,7,739.0
442,mutation_overlap,357899055,867,3,289.0
443,frequency,357899055,5173,7,739.0
444,mutation_overlap,357899055,867,3,289.0
445,frequency,357899055,5173,7,739.0
446,mutation_overlap,357899055,867,3,289.0
447,frequency,357899055,5173,7,739.0
448,mutation_overlap,849433281,2181,3,727.0
449,frequency,849433281,10794,7,1542.0
450,mutation_overlap,849433281,2181,3,727.0
451,frequency,849433281,10794,7,1542.0
452,mutation_overlap,849433281,2181,3,727.0
453,frequency,849433281,10794,7,1542.0
454,mutation_overlap,849433281,2181,3,727.0
455,frequency,849433281,10794,7,1542.0
456,mutation_overlap,849433281,2181,3,727.0
457,frequency,849433281,10794,7,1542.0
458,mutation_overlap,849433281,2181,3,727.0
459,frequency,849433281,10794,7,1542.0
460,mutation_overlap,849433281,2181,3,727.0
461,frequency,849433281,10794,7,1542.0
462,mutation_overlap,1726121008,4521,3,1507.0
463,frequency,1726121008,20825,7,2975.0
464,mutation_overlap,1726121008,4521,3,1507.0
465,frequency,1726121008,20825,7,2975.0
466,mutation_overlap,1726121008,4521,3,1507.0
467,frequency,1726121008,20825,7,2975.0
468,mutation_overlap,1726121008,4521,3,1507.0
469,frequency,1726121008,20825,7,2975.0
470,mutation_overlap,1726121008,4521,3,1507.0
471,frequency,1726121008,20825,7,2975.0
472,mutation_overlap,1726121008,4521,3,1507.0
473,frequency,1726121008,20825,7,2975.0
474,mutation_overlap,1726121008,4521,3,1507.0
475,frequency,1726121008,20825,7,2975.0
476,mutation_overlap,1961654678,5151,3,1717.0
477,frequency,1961654678,23513,7,3359.0
478,mutation_overlap,1961654678,5151,3,1717.0
479,frequency,1961654678,23513,7,3359.0
480,mutation_overlap,1961654678,5151,3,1717.0
481,frequency,1961654678,23513,7,3359.0
482,mutation_overlap,1961654678,5151,3,1717.0
483,frequency,1961654678,23513,7,3359.0
484,mutation_overlap,1961654678,5151,3,1717.0
485,frequency,1961654678,23513,7,3359.0
486,mutation_overlap,1961654678,5151,3,1717.0
487,frequency,1961654678,23513,7,3359.0
488,mutation_overlap,1961654678,5151,3,1717.0
489,frequency,1961654678,23513,7,3359.0
490,mutation_overlap,1395280146,3639,3,1213.0
491,frequency,1395280146,17038,7,2434.0
492,mutation_overlap,1395280146,3639,3,1213.0
493,frequency,1395280146,17038,7,2434.0
494,mutation_overlap,1395280146,3639,3,1213.0
495,frequency,1395280146,17038,7,2434.0
496,mutation_overlap,1395280146,3639,3,1213.0
497,frequency,1395280146,17038,7,2434.0
498,mutation_overlap,1395280146,3639,3,1213.0
499,frequency,1395280146,17038,7,2434.0
500,mutation_overlap,1395280146,3639,3,1213.0
501,frequency,1395280146,17038,7,2434.0
502,mutation_overlap,1395280146,3639,3,1213.0
503,frequency,1395280146,17038,7,2434.0
504,mutation_overlap,344632526,831,3,277.0
505,frequency,344632526,5019,7,717.0
506,mutation_overlap,344632526,831,3,277.0
507,frequency,344632526,5019,7,717.0
508,mutation_overlap,344632526,831,3,277.0
509,frequency,344632526,5019,7,717.0
510,mutation_overlap,344632526,831,3,277.0
511,frequency,344632526,5019,7,717.0
512,mutation_overlap,344632526,831,3,277.0
513,frequency,344632526,5019,7,717.0
514,mutation_overlap,344632526,831,3,277.0
515,frequency,344632526,5019,7,717.0
516,mutation_overlap,344632526,831,3,277.0
517,frequency,344632526,5019,7,717.0
518,mutation_overlap,344632526,831,3,277.0
519,frequency,344632526,5019,7,717.0
520,mutation_overlap,344632526,831,3,277.0
521,frequency,344632526,5019,7,717.0
522,mutation_overlap,344632526,831,3,277.0
523,frequency,344632526,5019,7,717.0
524,mutation_overlap,344632526,831,3,277.0
525,frequency,344632526,5019,7,717.0
526,mutation_overlap,344632526,831,3,277.0
527,frequency,344632526,5019,7,717.0
528,mutation_overlap,344632526,831,3,277.0
529,frequency,344632526,5019,7,717.0
530,mutation_overlap,344632526,831,3,277.0
531,frequency,344632526,5019,7,717.0
532,mutation_overlap,2224717831,5853,3,1951.0
533,frequency,2224717831,26523,7,3789.0
534,mutation_overlap,2224717831,5853,3,1951.0
535,frequency,2224717831,26523,7,3789.0
536,mutation_overlap,2224717831,5853,3,1951.0
537,frequency,2224717831,26523,7,3789.0
538,mutation_overlap,2224717831,5853,3,1951.0
539,frequency,2224717831,26523,7,3789.0
540,mutation_overlap,2224717831,5853,3,1951.0
541,frequency,2224717831,26523,7,3789.0
542,mutation_overlap,2224717831,5853,3,1951.0
543,frequency,2224717831,26523,7,3789.0
544,mutation_overlap,2224717831,5853,3,1951.0
545,frequency,2224717831,26523,7,3789.0
546,mutation_overlap,344632526,831,3,277.0
547,frequency,344632526,5019,7,717.0
548,mutation_overlap,344632526,831,3,277.0
549,frequency,344632526,5019,7,717.0
550,mutation_overlap,344632526,831,3,277.0
551,frequency,344632526,5019,7,717.0
552,mutation_overlap,344632526,831,3,277.0
553,frequency,344632526,5019,7,717.0
554,mutation_overlap,344632526,831,3,277.0
555,frequency,344632526,5019,7,717.0
556,mutation_overlap,344632526,831,3,277.0
557,frequency,344632526,5019,7,717.0
558,mutation_overlap,344632526,831,3,277.0
559,frequency,344632526,5019,7,717.0
560,mutation_overlap,359674125,873,3,291.0
561,frequency,359674125,5194,7,742.0
562,mutation_overlap,359674125,873,3,291.0
563,frequency,359674125,5194,7,742.0
564,mutation_overlap,359674125,873,3,291.0
565,frequency,359674125,5194,7,742.0
566,mutation_overlap,359674125,873,3,291.0
567,frequency,359674125,5194,7,742.0
568,mutation_overlap,359674125,873,3,291.0
569,frequency,359674125,5194,7,742.0
570,mutation_overlap,359674125,873,3,291.0
571,frequency,359674125,5194,7,742.0
572,mutation_overlap,359674125,873,3,291.0
573,frequency,359674125,5194,7,742.0
574,frequency,344632526,5019,7,717.0
575,frequency,344632526,5019,7,717.0
576,mutation_overlap,1726121008,4521,3,1507.0
577,frequency,1726121008,20825,7,2975.0
578,mutation_overlap,359674125,873,3,291.0
579,mutation_overlap,1395280146,3639,3,1213.0
580,individuals,38880318,42688,8,5336.0
581,individuals,37750861,41464,8,5183.0
582,individuals,41173255,45176,8,5647.0
583,mutation_overlap,2224717831,5853,3,1951.0
584,individuals,32390772,35640,8,4455.0
585,individuals,34633800,38080,8,4760.0
586,individuals,24279691,26840,8,3355.0
587,individuals,31483982,34656,8,4332.0
588,individuals,34220345,37632,8,4704.0
589,individuals,24548188,27136,8,3392.0
590,mutation_overlap,592911255,1494,3,498.0
591,individuals,7005977,8096,8,1012.0
592,mutation_overlap,592911255,1494,3,498.0
593,individuals,41053556,45048,8,5631.0
594,individuals,39216612,43048,8,5381.0
595,mutation_overlap,592911255,1494,3,498.0
596,frequency,592911255,7861,7,1123.0
597,mutation_overlap,592911255,1494,3,498.0
598,individuals,37293148,40960,8,5120.0
599,frequency,592911255,7861,7,1123.0
600,frequency,592911255,7861,7,1123.0
601,frequency,592911255,7861,7,1123.0
602,individuals,40725590,44688,8,5586.0
603,individuals,23569898,26072,8,3259.0
604,mutation_overlap,592911255,1494,3,498.0
605,mutation_overlap,592911255,1494,3,498.0
606,individuals,26305797,29040,8,3630.0
607,individuals,29893018,32936,8,4117.0
608,mutation_overlap,592911255,1494,3,498.0
609,individuals,41257744,45264,8,5658.0
610,individuals,41550271,45584,8,5698.0
611,individuals,38731932,42528,8,5316.0
612,frequency,592911255,7861,7,1123.0
613,individuals,38472378,42240,8,5280.0
614,individuals,32915789,36216,8,4527.0
615,individuals,35628577,39160,8,4895.0
616,frequency,592911255,7861,7,1123.0
617,individuals,13533283,15184,8,1898.0
618,sifting,23382254,475,1,475.0
619,frequency,592911255,7861,7,1123.0
620,individuals,11707996,13200,8,1650.0
621,individuals,25446421,28112,8,3514.0
622,individuals,38438131,42208,8,5276.0
623,individuals_merge,401132308,13600,10,1360.0
624,individuals,37208009,40872,8,5109.0
625,individuals,37497188,41184,8,5148.0
626,mutation_overlap,344632526,831,3,277.0
627,frequency,344632526,5019,7,717.0
628,individuals,41547529,45584,8,5698.0
629,individuals_merge,564917352,46120,10,4612.0
630,frequency,344632526,5019,7,717.0
631,individuals,17582551,19576,8,2447.0
632,individuals,38225310,41976,8,5247.0
633,mutation_overlap,344632526,831,3,277.0
634,frequency,344632526,5019,7,717.0
635,individuals,21649052,23984,8,2998.0
636,individuals,4846828,5752,8,719.0
637,individuals,16539438,18440,8,2305.0
638,individuals,36392715,39984,8,4998.0
639,frequency,344632526,5019,7,717.0
640,individuals,22727248,25160,8,3145.0
641,individuals,29858476,32896,8,4112.0
642,individuals,28338554,31248,8,3906.0
643,individuals,40061431,43968,8,5496.0
644,individuals,24440924,27016,8,3377.0
645,individuals,37424723,41104,8,5138.0
646,individuals,36627401,40240,8,5030.0
647,individuals,25675280,28360,8,3545.0
648,sifting,21707495,435,1,435.0
649,frequency,344632526,5019,7,717.0
650,individuals,23721964,26240,8,3280.0
651,individuals,40925702,44904,8,5613.0
652,individuals,40955079,44936,8,5617.0
653,mutation_overlap,344632526,831,3,277.0
654,individuals,10658270,12064,8,1508.0
655,frequency,344632526,5019,7,717.0
656,mutation_overlap,344632526,831,3,277.0
657,individuals,40611422,44568,8,5571.0
658,mutation_overlap,344632526,831,3,277.0
659,frequency,344632526,5019,7,717.0
660,individuals,3810400,4632,8,579.0
661,individuals,14539473,16272,8,2034.0
662,individuals,27034463,29832,8,3729.0
663,mutation_overlap,344632526,831,3,277.0
664,individuals,33459592,36800,8,4600.0
665,mutation_overlap,344632526,831,3,277.0
666,individuals,32137897,35368,8,4421.0
667,mutation_overlap,344632526,831,3,277.0
668,frequency,1726121008,20825,7,2975.0
669,frequency,3150582936,37114,7,5302.0
670,frequency,344632526,5019,7,717.0
671,frequency,344632526,5019,7,717.0
672,mutation_overlap,2357647866,6210,3,2070.0
673,frequency,357899055,5173,7,739.0
674,frequency,344632526,5019,7,717.0
675,individuals,14730385,16480,8,2060.0
676,individuals,17574108,19568,8,2446.0
677,individuals,15750919,17584,8,2198.0
