,Abstract Task,Input Data in Bytes,CPU Work,CPU Cores,CPU Work per Core
243,individuals,21154496,26568,8,3321.0
244,individuals,3810400,23064,8,2883.0
245,individuals,16397713,14168,8,1771.0
246,individuals,30033458,7912,8,989.0
247,individuals,38587740,12480,8,1560.0
248,individuals,12544811,8712,8,1089.0
249,individuals,40954629,24144,8,3018.0
250,individuals,29137258,13176,8,1647.0
251,individuals,30364225,9480,8,1185.0
252,individuals,9020348,12056,8,1507.0
253,individuals,19630316,19536,8,2442.0
254,individuals,34884634,38696,8,4837.0
255,individuals,39348680,4632,8,579.0
256,individuals,20028586,44352,8,5544.0
257,individuals,29135763,32584,8,4073.0
258,individuals,40341568,4632,8,579.0
259,individuals,33582128,9880,8,1235.0
260,individuals,39891247,4632,8,579.0
261,individuals,39560117,28984,8,3623.0
262,individuals,20661653,18920,8,2365.0
263,individuals,38923967,15640,8,1955.0
264,individuals,39091159,26472,8,3309.0
265,individuals,37793918,34856,8,4357.0
266,individuals,39400623,19224,8,2403.0
267,individuals,27661169,9288,8,1161.0
268,individuals_merge,600759232,23370,10,2337.0
269,sifting,26392153,493,1,493.0
270,individuals,12806323,4632,8,579.0
271,individuals,35952803,28400,8,3550.0
272,individuals,3810400,31664,8,3958.0
273,individuals,31608360,15032,8,1879.0
274,individuals,31224420,4632,8,579.0
275,individuals,39851185,25416,8,3177.0
276,individuals,33216036,10432,8,1304.0
277,individuals,27024924,34600,8,4325.0
278,individuals,38220882,4632,8,579.0
279,individuals,37617106,4632,8,579.0
280,individuals,40556529,20664,8,2583.0
281,individuals,38345532,29912,8,3739.0
282,individuals,3810400,28128,8,3516.0
283,individuals,25635741,27808,8,3476.0
284,individuals,36046014,11920,8,1490.0
285,individuals,31819966,4632,8,579.0
286,individuals,36783882,34464,8,4308.0
287,individuals,4089136,39032,8,4879.0
288,individuals,38473314,33544,8,4193.0
289,individuals,21607083,43248,8,5406.0
290,individuals,22465669,17136,8,2142.0
291,individuals,13184226,23328,8,2916.0
292,individuals,13484191,27216,8,3402.0
293,individuals,39529349,20112,8,2514.0
294,individuals,20733731,9456,8,1182.0
295,individuals_merge,531289472,42150,10,4215.0
296,sifting,18111117,397,1,397.0
297,individuals,41192810,4632,8,579.0
298,individuals,25288726,10768,8,1346.0
299,individuals,5987854,38536,8,4817.0
300,individuals,23139206,4632,8,579.0
301,individuals,40027895,4632,8,579.0
302,individuals,40639631,4632,8,579.0
303,individuals,28423373,4632,8,579.0
304,individuals,4985967,4632,8,579.0
305,individuals,9132329,45120,8,5640.0
306,individuals,38453281,5520,8,690.0
307,individuals,20074695,4848,8,606.0
308,individuals,26088431,36528,8,4566.0
309,individuals,27056239,45056,8,5632.0
310,individuals,33500470,19912,8,2489.0
311,individuals,40439645,36296,8,4537.0
312,individuals,29651038,8728,8,1091.0
313,individuals,33998287,4632,8,579.0
314,individuals,25720329,34808,8,4351.0
315,individuals,22695207,6008,8,751.0
316,individuals,9421813,35224,8,4403.0
317,individuals,15828917,4632,8,579.0
318,individuals,8389538,4728,8,591.0
319,individuals,27719446,4632,8,579.0
320,individuals,24588428,27648,8,3456.0
321,individuals,3810400,43000,8,5375.0
322,individuals_merge,558742604,34660,10,3466.0
323,sifting,6231684,68,1,68.0
324,individuals,31873093,17608,8,2201.0
325,individuals,39527522,4632,8,579.0
326,individuals,15370218,29056,8,3632.0
327,individuals,36791083,18320,8,2290.0
328,individuals,39971623,10008,8,1251.0
329,individuals,38524077,32320,8,4040.0
330,individuals,38927172,22240,8,2780.0
331,individuals,36611460,17176,8,2147.0
332,individuals,20227427,33120,8,4140.0
333,individuals,29762298,4632,8,579.0
334,individuals,14335605,44688,8,5586.0
335,individuals,35820493,20976,8,2622.0
336,individuals,23119833,39376,8,4922.0
337,individuals,34080079,17016,8,2127.0
338,individuals,30937285,22792,8,2849.0
339,individuals,27570537,29256,8,3657.0
340,individuals,31907503,19968,8,2496.0
341,individuals,33470917,17904,8,2238.0
342,individuals,29027474,42520,8,5315.0
343,individuals,27726360,42760,8,5345.0
344,individuals,18703548,30512,8,3814.0
345,individuals,20865788,4632,8,579.0
346,individuals,13261304,29144,8,3643.0
347,individuals,13578597,16992,8,2124.0
348,individuals,3810400,38296,8,4787.0
349,individuals_merge,597288710,31720,10,3172.0
350,sifting,20242652,68,1,68.0
351,individuals,39351854,7144,8,893.0
352,individuals,16135476,4632,8,579.0
353,individuals,15567031,4632,8,579.0
354,individuals,37327092,4632,8,579.0
355,individuals,25892601,4632,8,579.0
356,individuals,29398322,15744,8,1968.0
357,individuals,38707645,4632,8,579.0
358,individuals,14782705,12296,8,1537.0
359,individuals,25983076,4632,8,579.0
360,individuals,20248421,4632,8,579.0
361,individuals,9756364,4632,8,579.0
362,individuals,3810400,4632,8,579.0
363,individuals,22356844,4632,8,579.0
364,individuals,37784947,35968,8,4496.0
365,individuals,25983656,27784,8,3473.0
366,individuals,40218688,33088,8,4136.0
367,individuals,29170528,4632,8,579.0
368,individuals,36712176,14776,8,1847.0
369,individuals,3810400,4632,8,579.0
370,individuals,19677868,4632,8,579.0
371,individuals,35090573,4632,8,579.0
372,individuals,29948125,4632,8,579.0
373,individuals,37446999,32584,8,4073.0
374,individuals,23540847,27752,8,3469.0
375,individuals,32858670,7392,8,924.0
376,individuals_merge,538441506,69010,10,6901.0
377,sifting,15929590,68,1,68.0
378,mutation_overlap,3150582936,6456,3,2152.0
379,frequency,3150582936,14567,7,2081.0
380,mutation_overlap,3150582936,831,3,277.0
381,frequency,3150582936,28140,7,4020.0
382,mutation_overlap,3150582936,831,3,277.0
383,frequency,3150582936,5019,7,717.0
384,mutation_overlap,3150582936,831,3,277.0
385,frequency,3150582936,6566,7,938.0
386,mutation_overlap,3150582936,831,3,277.0
387,frequency,3150582936,5019,7,717.0
388,mutation_overlap,3150582936,831,3,277.0
389,frequency,3150582936,13594,7,1942.0
390,mutation_overlap,3150582936,1806,3,602.0
391,frequency,3150582936,5019,7,717.0
392,mutation_overlap,2357647866,5592,3,1864.0
393,frequency,2357647866,10262,7,1466.0
394,mutation_overlap,2357647866,6057,3,2019.0
395,frequency,2357647866,9282,7,1326.0
396,mutation_overlap,2357647866,5271,3,1757.0
397,frequency,2357647866,5019,7,717.0
398,mutation_overlap,2357647866,4194,3,1398.0
399,frequency,2357647866,5019,7,717.0
400,mutation_overlap,2357647866,4071,3,1357.0
401,frequency,2357647866,5019,7,717.0
402,mutation_overlap,2357647866,4002,3,1334.0
403,frequency,2357647866,5019,7,717.0
404,mutation_overlap,2357647866,831,3,277.0
405,frequency,2357647866,21140,7,3020.0
406,mutation_overlap,347716992,831,3,277.0
407,frequency,347716992,11564,7,1652.0
408,mutation_overlap,347716992,4431,3,1477.0
409,frequency,347716992,21889,7,3127.0
410,mutation_overlap,347716992,3066,3,1022.0
411,frequency,347716992,10311,7,1473.0
412,mutation_overlap,347716992,4362,3,1454.0
413,frequency,347716992,5019,7,717.0
414,mutation_overlap,347716992,831,3,277.0
415,frequency,347716992,17304,7,2472.0
416,mutation_overlap,347716992,831,3,277.0
417,frequency,347716992,13839,7,1977.0
418,mutation_overlap,347716992,6438,3,2146.0
419,frequency,347716992,16940,7,2420.0
420,mutation_overlap,344632526,831,3,277.0
421,frequency,344632526,8771,7,1253.0
422,mutation_overlap,344632526,831,3,277.0
423,frequency,344632526,5019,7,717.0
424,mutation_overlap,344632526,831,3,277.0
425,frequency,344632526,5019,7,717.0
426,mutation_overlap,344632526,3195,3,1065.0
427,frequency,344632526,5019,7,717.0
428,mutation_overlap,344632526,831,3,277.0
429,frequency,344632526,5019,7,717.0
430,mutation_overlap,344632526,1047,3,349.0
431,frequency,344632526,15666,7,2238.0
432,mutation_overlap,344632526,8328,3,2776.0
433,frequency,344632526,15253,7,2179.0
434,mutation_overlap,357899055,5157,3,1719.0
435,frequency,357899055,5019,7,717.0
436,mutation_overlap,357899055,5790,3,1930.0
437,frequency,357899055,30037,7,4291.0
438,mutation_overlap,357899055,831,3,277.0
439,frequency,357899055,5019,7,717.0
440,mutation_overlap,357899055,831,3,277.0
441,frequency,357899055,8953,7,1279.0
442,mutation_overlap,357899055,3630,3,1210.0
443,frequency,357899055,28812,7,4116.0
444,mutation_overlap,357899055,3951,3,1317.0
445,frequency,357899055,23338,7,3334.0
446,mutation_overlap,357899055,831,3,277.0
447,frequency,357899055,18963,7,2709.0
448,mutation_overlap,849433281,831,3,277.0
449,frequency,849433281,5019,7,717.0
450,mutation_overlap,849433281,6897,3,2299.0
451,frequency,849433281,5019,7,717.0
452,mutation_overlap,849433281,831,3,277.0
453,frequency,849433281,5019,7,717.0
454,mutation_overlap,849433281,831,3,277.0
455,frequency,849433281,19642,7,2806.0
456,mutation_overlap,849433281,4341,3,1447.0
457,frequency,849433281,24962,7,3566.0
458,mutation_overlap,849433281,5928,3,1976.0
459,frequency,849433281,5019,7,717.0
460,mutation_overlap,849433281,1281,3,427.0
461,frequency,849433281,15176,7,2168.0
462,mutation_overlap,1726121008,2097,3,699.0
463,frequency,1726121008,5019,7,717.0
464,mutation_overlap,1726121008,7674,3,2558.0
465,frequency,1726121008,9716,7,1388.0
466,mutation_overlap,1726121008,1674,3,558.0
467,frequency,1726121008,5173,7,739.0
468,mutation_overlap,1726121008,831,3,277.0
469,frequency,1726121008,5019,7,717.0
470,mutation_overlap,1726121008,831,3,277.0
471,frequency,1726121008,17570,7,2510.0
472,mutation_overlap,1726121008,7944,3,2648.0
473,frequency,1726121008,5019,7,717.0
474,mutation_overlap,1726121008,831,3,277.0
475,frequency,1726121008,25095,7,3585.0
476,mutation_overlap,1961654678,6657,3,2219.0
477,frequency,1961654678,16156,7,2308.0
478,mutation_overlap,1961654678,2736,3,912.0
479,frequency,1961654678,11592,7,1656.0
480,mutation_overlap,1961654678,6459,3,2153.0
481,frequency,1961654678,16919,7,2417.0
482,mutation_overlap,1961654678,981,3,327.0
483,frequency,1961654678,8484,7,1212.0
484,mutation_overlap,1961654678,2547,3,849.0
485,frequency,1961654678,19257,7,2751.0
486,mutation_overlap,1961654678,2124,3,708.0
487,frequency,1961654678,5019,7,717.0
488,mutation_overlap,1961654678,831,3,277.0
489,frequency,1961654678,34496,7,4928.0
490,mutation_overlap,1395280146,5412,3,1804.0
491,frequency,1395280146,25228,7,3604.0
492,mutation_overlap,1395280146,4284,3,1428.0
493,frequency,1395280146,34027,7,4861.0
494,mutation_overlap,1395280146,4047,3,1349.0
495,frequency,1395280146,27328,7,3904.0
496,mutation_overlap,1395280146,6645,3,2215.0
497,frequency,1395280146,5019,7,717.0
498,mutation_overlap,1395280146,7038,3,2346.0
499,frequency,1395280146,26201,7,3743.0
500,mutation_overlap,1395280146,4260,3,1420.0
501,frequency,1395280146,10458,7,1494.0
502,mutation_overlap,1395280146,831,3,277.0
503,frequency,1395280146,5019,7,717.0
504,mutation_overlap,344632526,3927,3,1309.0
505,frequency,344632526,5019,7,717.0
506,mutation_overlap,344632526,3393,3,1131.0
507,frequency,344632526,28329,7,4047.0
508,mutation_overlap,344632526,5001,3,1667.0
509,frequency,344632526,5019,7,717.0
510,mutation_overlap,344632526,7470,3,2490.0
511,frequency,344632526,13384,7,1912.0
512,mutation_overlap,344632526,831,3,277.0
513,frequency,344632526,7574,7,1082.0
514,mutation_overlap,344632526,1035,3,345.0
515,frequency,344632526,19894,7,2842.0
516,mutation_overlap,344632526,831,3,277.0
517,frequency,344632526,5019,7,717.0
518,mutation_overlap,344632526,6573,3,2191.0
519,frequency,344632526,20013,7,2859.0
520,mutation_overlap,344632526,1620,3,540.0
521,frequency,344632526,18739,7,2677.0
522,mutation_overlap,344632526,5106,3,1702.0
523,frequency,344632526,5019,7,717.0
524,mutation_overlap,344632526,3342,3,1114.0
525,frequency,344632526,6027,7,861.0
526,mutation_overlap,344632526,4371,3,1457.0
527,frequency,344632526,20475,7,2925.0
528,mutation_overlap,344632526,3213,3,1071.0
529,frequency,344632526,5019,7,717.0
530,mutation_overlap,344632526,2799,3,933.0
531,frequency,344632526,5019,7,717.0
532,mutation_overlap,2224717831,831,3,277.0
533,frequency,2224717831,5019,7,717.0
534,mutation_overlap,2224717831,831,3,277.0
535,frequency,2224717831,5264,7,752.0
536,mutation_overlap,2224717831,4212,3,1404.0
537,frequency,2224717831,33467,7,4781.0
538,mutation_overlap,2224717831,3774,3,1258.0
539,frequency,2224717831,17871,7,2553.0
540,mutation_overlap,2224717831,831,3,277.0
541,frequency,2224717831,12600,7,1800.0
542,mutation_overlap,2224717831,2583,3,861.0
543,frequency,2224717831,14728,7,2104.0
544,mutation_overlap,2224717831,831,3,277.0
545,frequency,2224717831,12803,7,1829.0
546,mutation_overlap,344632526,831,3,277.0
547,frequency,344632526,5019,7,717.0
548,mutation_overlap,344632526,831,3,277.0
549,frequency,344632526,5019,7,717.0
550,mutation_overlap,344632526,831,3,277.0
551,frequency,344632526,5019,7,717.0
552,mutation_overlap,344632526,6390,3,2130.0
553,frequency,344632526,5019,7,717.0
554,mutation_overlap,344632526,2931,3,977.0
555,frequency,344632526,5019,7,717.0
556,mutation_overlap,344632526,6264,3,2088.0
557,frequency,344632526,14343,7,2049.0
558,mutation_overlap,344632526,1740,3,580.0
559,frequency,344632526,8351,7,1193.0
560,mutation_overlap,359674125,3765,3,1255.0
561,frequency,359674125,24346,7,3478.0
562,mutation_overlap,359674125,6903,3,2301.0
563,frequency,359674125,5019,7,717.0
564,mutation_overlap,359674125,831,3,277.0
565,frequency,359674125,5019,7,717.0
566,mutation_overlap,359674125,831,3,277.0
567,frequency,359674125,22708,7,3244.0
568,mutation_overlap,359674125,3750,3,1250.0
569,frequency,359674125,5019,7,717.0
570,mutation_overlap,359674125,831,3,277.0
571,frequency,359674125,23128,7,3304.0
572,mutation_overlap,359674125,7944,3,2648.0
573,frequency,359674125,11949,7,1707.0
574,frequency,344632526,37114,7,5302.0
575,frequency,344632526,6923,7,989.0
576,mutation_overlap,1726121008,831,3,277.0
577,frequency,1726121008,24731,7,3533.0
578,mutation_overlap,359674125,2382,3,794.0
579,mutation_overlap,1395280146,831,3,277.0
580,individuals,38880318,37064,8,4633.0
581,individuals,37750861,22592,8,2824.0
582,individuals,41173255,43848,8,5481.0
583,mutation_overlap,2224717831,2376,3,792.0
584,individuals,32390772,38640,8,4830.0
585,individuals,34633800,4632,8,579.0
586,individuals,24279691,14528,8,1816.0
587,individuals,31483982,4632,8,579.0
588,individuals,34220345,4632,8,579.0
589,individuals,24548188,4632,8,579.0
590,mutation_overlap,592911255,831,3,277.0
591,individuals,7005977,4632,8,579.0
592,mutation_overlap,592911255,4470,3,1490.0
593,individuals,41053556,34256,8,4282.0
594,individuals,39216612,7376,8,922.0
595,mutation_overlap,592911255,7344,3,2448.0
596,frequency,592911255,5019,7,717.0
597,mutation_overlap,592911255,8241,3,2747.0
598,individuals,37293148,24432,8,3054.0
599,frequency,592911255,34076,7,4868.0
600,frequency,592911255,5019,7,717.0
601,frequency,592911255,5019,7,717.0
602,individuals,40725590,29112,8,3639.0
603,individuals,23569898,32880,8,4110.0
604,mutation_overlap,592911255,6375,3,2125.0
605,mutation_overlap,592911255,3984,3,1328.0
606,individuals,26305797,25376,8,3172.0
607,individuals,29893018,7072,8,884.0
608,mutation_overlap,592911255,4749,3,1583.0
609,individuals,41257744,29608,8,3701.0
610,individuals,41550271,4632,8,579.0
611,individuals,38731932,9688,8,1211.0
612,frequency,592911255,5019,7,717.0
613,individuals,38472378,23768,8,2971.0
614,individuals,32915789,33672,8,4209.0
615,individuals,35628577,25992,8,3249.0
616,frequency,592911255,14749,7,2107.0
617,individuals,13533283,4632,8,579.0
618,sifting,23382254,196,1,196.0
619,frequency,592911255,15617,7,2231.0
620,individuals,11707996,13496,8,1687.0
621,individuals,25446421,23784,8,2973.0
622,individuals,38438131,4632,8,579.0
623,individuals_merge,401132308,54670,10,5467.0
624,individuals,37208009,27848,8,3481.0
625,individuals,37497188,11168,8,1396.0
626,mutation_overlap,344632526,1128,3,376.0
627,frequency,344632526,17164,7,2452.0
628,individuals,41547529,41664,8,5208.0
629,individuals_merge,564917352,70500,10,7050.0
630,frequency,344632526,5593,7,799.0
631,individuals,17582551,4632,8,579.0
632,individuals,38225310,24160,8,3020.0
633,mutation_overlap,344632526,831,3,277.0
634,frequency,344632526,5019,7,717.0
635,individuals,21649052,4632,8,579.0
636,individuals,4846828,16112,8,2014.0
637,individuals,16539438,4632,8,579.0
638,individuals,36392715,13248,8,1656.0
639,frequency,344632526,16261,7,2323.0
640,individuals,22727248,4632,8,579.0
641,individuals,29858476,4632,8,579.0
642,individuals,28338554,9128,8,1141.0
643,individuals,40061431,37136,8,4642.0
644,individuals,24440924,4632,8,579.0
645,individuals,37424723,5760,8,720.0
646,individuals,36627401,31296,8,3912.0
647,individuals,25675280,24816,8,3102.0
648,sifting,21707495,308,1,308.0
649,frequency,344632526,5019,7,717.0
650,individuals,23721964,17744,8,2218.0
651,individuals,40925702,42816,8,5352.0
652,individuals,40955079,4632,8,579.0
653,mutation_overlap,344632526,6261,3,2087.0
654,individuals,10658270,4632,8,579.0
655,frequency,344632526,28882,7,4126.0
656,mutation_overlap,344632526,4236,3,1412.0
657,individuals,40611422,4632,8,579.0
658,mutation_overlap,344632526,6945,3,2315.0
659,frequency,344632526,5019,7,717.0
660,individuals,3810400,14776,8,1847.0
661,individuals,14539473,4632,8,579.0
662,individuals,27034463,6384,8,798.0
663,mutation_overlap,344632526,4692,3,1564.0
664,individuals,33459592,22712,8,2839.0
665,mutation_overlap,344632526,6864,3,2288.0
666,individuals,32137897,30384,8,3798.0
667,mutation_overlap,344632526,6168,3,2056.0
668,frequency,1726121008,5019,7,717.0
669,frequency,3150582936,9520,7,1360.0
670,frequency,344632526,5019,7,717.0
671,frequency,344632526,8596,7,1228.0
672,mutation_overlap,2357647866,2256,3,752.0
673,frequency,357899055,5019,7,717.0
674,frequency,344632526,16821,7,2403.0
675,individuals,14730385,14920,8,1865.0
676,individuals,17574108,33080,8,4135.0
677,individuals,15750919,5496,8,687.0
678,mutation_overlap,1395280146,6297,3,2099.0
679,individuals,26970015,24568,8,3071.0
680,frequency,344632526,11186,7,1598.0
