,Abstract Task,Input Data in Bytes,CPU Work,CPU Cores,CPU Work per Core
78,sG1IterDecon,11208400,7360,8,920.0
79,sG1IterDecon,76873966,51576,8,6447.0
80,sG1IterDecon,27114643,18072,8,2259.0
81,sG1IterDecon,33875087,22624,8,2828.0
82,sG1IterDecon,100601876,67552,8,8444.0
83,sG1IterDecon,103758762,69680,8,8710.0
84,sG1IterDecon,11208400,7360,8,920.0
85,sG1IterDecon,106759853,71704,8,8963.0
86,sG1IterDecon,11208400,7360,8,920.0
87,sG1IterDecon,68485311,45928,8,5741.0
88,sG1IterDecon,11208400,7360,8,920.0
89,sG1IterDecon,16356034,10832,8,1354.0
90,sG1IterDecon,11208400,7360,8,920.0
91,sG1IterDecon,108561067,72912,8,9114.0
92,sG1IterDecon,89675200,60200,8,7525.0
93,sG1IterDecon,33272866,22224,8,2778.0
94,sG1IterDecon,75620053,50736,8,6342.0
95,sG1IterDecon,26823359,17880,8,2235.0
96,sG1IterDecon,16848899,11160,8,1395.0
97,sG1IterDecon,103376271,69424,8,8678.0
98,sG1IterDecon,93499604,62776,8,7847.0
99,sG1IterDecon,11208400,7360,8,920.0
100,wrapper_siftSTFByMisfit,74649686883,221,1,221.0
101,sG1IterDecon,11208400,7360,8,920.0
102,sG1IterDecon,11208400,7360,8,920.0
103,sG1IterDecon,43380749,29024,8,3628.0
104,sG1IterDecon,35805801,23928,8,2991.0
105,sG1IterDecon,59157253,39648,8,4956.0
106,sG1IterDecon,63522162,42592,8,5324.0
107,sG1IterDecon,71472082,47944,8,5993.0
108,sG1IterDecon,73410633,49248,8,6156.0
109,sG1IterDecon,86794433,58256,8,7282.0
110,sG1IterDecon,109572164,73600,8,9200.0
111,sG1IterDecon,70493583,47280,8,5910.0
112,sG1IterDecon,31179626,20808,8,2601.0
113,sG1IterDecon,11208400,7360,8,920.0
114,sG1IterDecon,36158617,24160,8,3020.0
115,sG1IterDecon,52277942,35016,8,4377.0
116,sG1IterDecon,84853527,56952,8,7119.0
117,sG1IterDecon,30167093,20128,8,2516.0
118,sG1IterDecon,103255720,69344,8,8668.0
119,sG1IterDecon,34888744,23312,8,2914.0
120,sG1IterDecon,11208400,7360,8,920.0
121,sG1IterDecon,38521031,25752,8,3219.0
122,sG1IterDecon,84593831,56776,8,7097.0
123,sG1IterDecon,11208400,7360,8,920.0
124,sG1IterDecon,11208400,7360,8,920.0
125,sG1IterDecon,101565133,68208,8,8526.0
126,sG1IterDecon,15014731,9928,8,1241.0
127,sG1IterDecon,11208400,7360,8,920.0
128,sG1IterDecon,40531126,27112,8,3389.0
129,sG1IterDecon,11208400,7360,8,920.0
130,sG1IterDecon,50045964,33512,8,4189.0
131,sG1IterDecon,11208400,7360,8,920.0
132,sG1IterDecon,48858210,32712,8,4089.0
133,sG1IterDecon,93866616,63024,8,7878.0
134,sG1IterDecon,11208400,7360,8,920.0
135,sG1IterDecon,50047800,33512,8,4189.0
136,sG1IterDecon,67867245,45512,8,5689.0
137,sG1IterDecon,83679194,56160,8,7020.0
138,sG1IterDecon,11208400,7360,8,920.0
139,sG1IterDecon,78705301,52816,8,6602.0
140,sG1IterDecon,11208400,7360,8,920.0
141,sG1IterDecon,26384401,17584,8,2198.0
142,sG1IterDecon,11208400,7360,8,920.0
143,sG1IterDecon,11208400,7360,8,920.0
144,sG1IterDecon,60399147,40488,8,5061.0
145,sG1IterDecon,11208400,7360,8,920.0
146,sG1IterDecon,16566626,10968,8,1371.0
147,sG1IterDecon,11208400,7360,8,920.0
148,sG1IterDecon,107066873,71912,8,8989.0
149,sG1IterDecon,27962119,18648,8,2331.0
150,sG1IterDecon,49701534,33280,8,4160.0
151,sG1IterDecon,12889985,8496,8,1062.0
152,sG1IterDecon,98279443,65992,8,8249.0
153,sG1IterDecon,13238233,8728,8,1091.0
154,sG1IterDecon,77265932,51840,8,6480.0
155,sG1IterDecon,11208400,7360,8,920.0
156,sG1IterDecon,11208400,7360,8,920.0
157,sG1IterDecon,55304597,37056,8,4632.0
158,sG1IterDecon,11208400,7360,8,920.0
159,sG1IterDecon,16077347,10640,8,1330.0
160,sG1IterDecon,92867897,62352,8,7794.0
161,sG1IterDecon,41816600,27976,8,3497.0
162,sG1IterDecon,97833553,65688,8,8211.0
163,sG1IterDecon,24758758,16488,8,2061.0
164,sG1IterDecon,21983842,14616,8,1827.0
165,sG1IterDecon,76225435,51144,8,6393.0
166,sG1IterDecon,11208400,7360,8,920.0
167,sG1IterDecon,11208400,7360,8,920.0
168,sG1IterDecon,16527016,10944,8,1368.0
169,sG1IterDecon,104283133,70032,8,8754.0
170,sG1IterDecon,95274286,63968,8,7996.0
171,sG1IterDecon,11208400,7360,8,920.0
172,sG1IterDecon,11208400,7360,8,920.0
173,sG1IterDecon,11208400,7360,8,920.0
174,sG1IterDecon,11208400,7360,8,920.0
175,sG1IterDecon,91508851,61432,8,7679.0
176,sG1IterDecon,11208400,7360,8,920.0
177,sG1IterDecon,13177266,8688,8,1086.0
178,sG1IterDecon,75103031,50384,8,6298.0
179,sG1IterDecon,70320600,47168,8,5896.0
180,sG1IterDecon,11208400,7360,8,920.0
181,sG1IterDecon,82726391,55520,8,6940.0
182,sG1IterDecon,99322551,66696,8,8337.0
183,sG1IterDecon,35511575,23728,8,2966.0
184,sG1IterDecon,53765859,36016,8,4502.0
185,sG1IterDecon,58896972,39472,8,4934.0
186,sG1IterDecon,108288422,72728,8,9091.0
187,sG1IterDecon,72323961,48512,8,6064.0
188,sG1IterDecon,36311725,24264,8,3033.0
189,sG1IterDecon,75345444,50552,8,6319.0
190,sG1IterDecon,11208400,7360,8,920.0
191,sG1IterDecon,11208400,7360,8,920.0
192,sG1IterDecon,44394836,29712,8,3714.0
193,sG1IterDecon,66162333,44368,8,5546.0
194,sG1IterDecon,68283212,45792,8,5724.0
195,sG1IterDecon,28324981,18888,8,2361.0
196,sG1IterDecon,39704904,26552,8,3319.0
197,sG1IterDecon,83832868,56264,8,7033.0
198,sG1IterDecon,11208400,7360,8,920.0
199,sG1IterDecon,11208400,7360,8,920.0
200,sG1IterDecon,11208400,7360,8,920.0
201,sG1IterDecon,24759887,16488,8,2061.0
202,sG1IterDecon,42249725,28264,8,3533.0
203,sG1IterDecon,19889588,13208,8,1651.0
204,sG1IterDecon,11208400,7360,8,920.0
205,sG1IterDecon,41448237,27728,8,3466.0
206,sG1IterDecon,88469592,59384,8,7423.0
207,sG1IterDecon,11208400,7360,8,920.0
208,sG1IterDecon,102020493,68512,8,8564.0
209,sG1IterDecon,19088476,12672,8,1584.0
210,sG1IterDecon,84427739,56664,8,7083.0
211,sG1IterDecon,34006676,22712,8,2839.0
212,sG1IterDecon,11208400,7360,8,920.0
213,sG1IterDecon,79987322,53672,8,6709.0
214,sG1IterDecon,72633882,48728,8,6091.0
215,sG1IterDecon,74682768,50104,8,6263.0
216,sG1IterDecon,73401439,49240,8,6155.0
217,sG1IterDecon,44703881,29920,8,3740.0
218,sG1IterDecon,25443377,16952,8,2119.0
219,sG1IterDecon,70473022,47272,8,5909.0
220,sG1IterDecon,11208400,7360,8,920.0
221,sG1IterDecon,11208400,7360,8,920.0
222,sG1IterDecon,11208400,7360,8,920.0
223,sG1IterDecon,11208400,7360,8,920.0
224,sG1IterDecon,11208400,7360,8,920.0
225,sG1IterDecon,56272099,37704,8,4713.0
226,sG1IterDecon,30207773,20160,8,2520.0
227,sG1IterDecon,108108050,72608,8,9076.0
228,sG1IterDecon,55652870,37288,8,4661.0
229,sG1IterDecon,11208400,7360,8,920.0
230,sG1IterDecon,23723940,15792,8,1974.0
231,sG1IterDecon,11208400,7360,8,920.0
232,sG1IterDecon,11208400,7360,8,920.0
233,sG1IterDecon,11208400,7360,8,920.0
234,sG1IterDecon,73253831,49144,8,6143.0
235,sG1IterDecon,71427602,47912,8,5989.0
236,sG1IterDecon,53209632,35648,8,4456.0
237,sG1IterDecon,67334935,45160,8,5645.0
238,sG1IterDecon,11208400,7360,8,920.0
239,sG1IterDecon,39230722,26232,8,3279.0
240,sG1IterDecon,84428450,56664,8,7083.0
241,sG1IterDecon,11208400,7360,8,920.0
242,sG1IterDecon,46996254,31464,8,3933.0
243,sG1IterDecon,92741300,62264,8,7783.0
244,sG1IterDecon,59139641,39640,8,4955.0
245,sG1IterDecon,54272520,36360,8,4545.0
246,sG1IterDecon,11208400,7360,8,920.0
247,sG1IterDecon,56829334,38080,8,4760.0
248,sG1IterDecon,11208400,7360,8,920.0
249,sG1IterDecon,11208400,7360,8,920.0
250,sG1IterDecon,88938931,59704,8,7463.0
251,sG1IterDecon,53472084,35824,8,4478.0
252,sG1IterDecon,11208400,7360,8,920.0
253,sG1IterDecon,31776416,21216,8,2652.0
254,sG1IterDecon,64084752,42968,8,5371.0
255,sG1IterDecon,11208400,7360,8,920.0
256,sG1IterDecon,11208400,7360,8,920.0
257,sG1IterDecon,80645024,54120,8,6765.0
258,sG1IterDecon,40864179,27336,8,3417.0
259,sG1IterDecon,11208400,7360,8,920.0
260,sG1IterDecon,11208400,7360,8,920.0
261,sG1IterDecon,11208400,7360,8,920.0
262,sG1IterDecon,48370143,32384,8,4048.0
263,sG1IterDecon,69960634,46928,8,5866.0
264,sG1IterDecon,11208400,7360,8,920.0
265,sG1IterDecon,66439803,44552,8,5569.0
266,sG1IterDecon,87425723,58680,8,7335.0
267,sG1IterDecon,79823788,53568,8,6696.0
268,sG1IterDecon,30253824,20184,8,2523.0
269,sG1IterDecon,48907646,32752,8,4094.0
270,sG1IterDecon,26363423,17568,8,2196.0
271,sG1IterDecon,54819405,36728,8,4591.0
272,sG1IterDecon,104466426,70160,8,8770.0
273,sG1IterDecon,53121878,35584,8,4448.0
274,sG1IterDecon,11208400,7360,8,920.0
275,sG1IterDecon,11208400,7360,8,920.0
276,sG1IterDecon,102658495,68944,8,8618.0
277,sG1IterDecon,11208400,7360,8,920.0
278,sG1IterDecon,78505250,52680,8,6585.0
279,sG1IterDecon,96538839,64824,8,8103.0
280,sG1IterDecon,76197981,51120,8,6390.0
281,sG1IterDecon,11208400,7360,8,920.0
282,sG1IterDecon,12320157,8112,8,1014.0
283,sG1IterDecon,79256472,53184,8,6648.0
284,sG1IterDecon,75308824,50528,8,6316.0
285,sG1IterDecon,60317808,40432,8,5054.0
286,sG1IterDecon,34184644,22832,8,2854.0
287,sG1IterDecon,11208400,7360,8,920.0
288,sG1IterDecon,43519572,29120,8,3640.0
289,sG1IterDecon,76845973,51560,8,6445.0
290,sG1IterDecon,11208400,7360,8,920.0
291,sG1IterDecon,90727648,60904,8,7613.0
292,sG1IterDecon,46102801,30856,8,3857.0
293,sG1IterDecon,46627138,31216,8,3902.0
294,sG1IterDecon,31446976,20992,8,2624.0
295,sG1IterDecon,47026720,31480,8,3935.0
296,sG1IterDecon,51404346,34432,8,4304.0
297,sG1IterDecon,11208400,7360,8,920.0
298,sG1IterDecon,67586507,45328,8,5666.0
299,sG1IterDecon,68029681,45624,8,5703.0
300,sG1IterDecon,27584018,18392,8,2299.0
301,sG1IterDecon,68763152,46120,8,5765.0
302,sG1IterDecon,69289833,46472,8,5809.0
303,sG1IterDecon,11208400,7360,8,920.0
304,sG1IterDecon,11208400,7360,8,920.0
305,sG1IterDecon,11208400,7360,8,920.0
306,sG1IterDecon,102564206,68880,8,8610.0
307,sG1IterDecon,88919936,59688,8,7461.0
308,sG1IterDecon,11208400,7360,8,920.0
309,sG1IterDecon,32007275,21368,8,2671.0
310,sG1IterDecon,98720149,66288,8,8286.0
311,sG1IterDecon,86701600,58200,8,7275.0
312,sG1IterDecon,11208400,7360,8,920.0
313,sG1IterDecon,11430253,7512,8,939.0
314,sG1IterDecon,71930878,48248,8,6031.0
315,sG1IterDecon,11208400,7360,8,920.0
316,sG1IterDecon,108099171,72608,8,9076.0
317,sG1IterDecon,11208400,7360,8,920.0
318,sG1IterDecon,15526733,10272,8,1284.0
319,sG1IterDecon,28381353,18928,8,2366.0
320,sG1IterDecon,11208400,7360,8,920.0
321,sG1IterDecon,19943961,13248,8,1656.0
322,sG1IterDecon,68286915,45800,8,5725.0
323,sG1IterDecon,108186847,72664,8,9083.0
324,sG1IterDecon,42298772,28296,8,3537.0
325,sG1IterDecon,55877168,37440,8,4680.0
326,sG1IterDecon,32482820,21688,8,2711.0
327,sG1IterDecon,80017792,53696,8,6712.0
328,sG1IterDecon,28772380,19192,8,2399.0
329,sG1IterDecon,29224756,19496,8,2437.0
330,sG1IterDecon,35638971,23816,8,2977.0
331,sG1IterDecon,11208400,7360,8,920.0
332,sG1IterDecon,73262877,49144,8,6143.0
333,sG1IterDecon,11208400,7360,8,920.0
334,sG1IterDecon,60751225,40720,8,5090.0
335,sG1IterDecon,11208400,7360,8,920.0
336,sG1IterDecon,21102658,14024,8,1753.0
337,sG1IterDecon,57586854,38592,8,4824.0
338,sG1IterDecon,95733172,64280,8,8035.0
339,sG1IterDecon,80975276,54344,8,6793.0
340,sG1IterDecon,11208400,7360,8,920.0
341,sG1IterDecon,49729958,33304,8,4163.0
342,sG1IterDecon,11208400,7360,8,920.0
343,sG1IterDecon,11208400,7360,8,920.0
344,sG1IterDecon,11208400,7360,8,920.0
345,sG1IterDecon,90895622,61024,8,7628.0
346,sG1IterDecon,47599266,31864,8,3983.0
347,sG1IterDecon,59656835,39984,8,4998.0
348,sG1IterDecon,56997000,38192,8,4774.0
349,sG1IterDecon,53774096,36024,8,4503.0
350,sG1IterDecon,40824390,27304,8,3413.0
351,sG1IterDecon,97340273,65360,8,8170.0
352,sG1IterDecon,11208400,7360,8,920.0
353,sG1IterDecon,101591377,68224,8,8528.0
354,sG1IterDecon,58646595,39304,8,4913.0
355,sG1IterDecon,81501608,54696,8,6837.0
356,sG1IterDecon,11208400,7360,8,920.0
357,sG1IterDecon,76481769,51312,8,6414.0
358,sG1IterDecon,38388588,25664,8,3208.0
359,sG1IterDecon,11208400,7360,8,920.0
360,sG1IterDecon,58060540,38912,8,4864.0
361,sG1IterDecon,19111286,12688,8,1586.0
362,sG1IterDecon,11208400,7360,8,920.0
363,sG1IterDecon,46827341,31344,8,3918.0
364,sG1IterDecon,58036047,38896,8,4862.0
365,sG1IterDecon,98378656,66056,8,8257.0
366,sG1IterDecon,85302243,57256,8,7157.0
367,sG1IterDecon,11208400,7360,8,920.0
368,sG1IterDecon,53465842,35816,8,4477.0
369,sG1IterDecon,109239207,73368,8,9171.0
370,sG1IterDecon,46020921,30808,8,3851.0
371,sG1IterDecon,11208400,7360,8,920.0
372,sG1IterDecon,11208400,7360,8,920.0
373,sG1IterDecon,51745743,34656,8,4332.0
374,sG1IterDecon,35228886,23536,8,2942.0
375,sG1IterDecon,62736979,42064,8,5258.0
376,sG1IterDecon,29510783,19688,8,2461.0
377,sG1IterDecon,11208400,7360,8,920.0
378,sG1IterDecon,11208400,7360,8,920.0
379,sG1IterDecon,40028222,26768,8,3346.0
380,sG1IterDecon,46478850,31112,8,3889.0
381,sG1IterDecon,11208400,7360,8,920.0
382,sG1IterDecon,11208400,7360,8,920.0
383,sG1IterDecon,101508457,68168,8,8521.0
384,sG1IterDecon,98499223,66144,8,8268.0
385,sG1IterDecon,89579643,60136,8,7517.0
386,sG1IterDecon,11208400,7360,8,920.0
387,sG1IterDecon,11208400,7360,8,920.0
388,sG1IterDecon,72246025,48464,8,6058.0
389,sG1IterDecon,102704535,68968,8,8621.0
390,sG1IterDecon,90913042,61032,8,7629.0
391,sG1IterDecon,18323108,12152,8,1519.0
392,sG1IterDecon,48997035,32808,8,4101.0
393,sG1IterDecon,11208400,7360,8,920.0
394,sG1IterDecon,11208400,7360,8,920.0
395,sG1IterDecon,43868100,29352,8,3669.0
396,sG1IterDecon,11208400,7360,8,920.0
397,sG1IterDecon,80028446,53704,8,6713.0
398,sG1IterDecon,50599120,33888,8,4236.0
399,sG1IterDecon,92218364,61912,8,7739.0
400,sG1IterDecon,80231924,53840,8,6730.0
401,sG1IterDecon,64710887,43392,8,5424.0
402,sG1IterDecon,45510674,30464,8,3808.0
403,sG1IterDecon,11208400,7360,8,920.0
404,sG1IterDecon,11208400,7360,8,920.0
405,sG1IterDecon,24755478,16488,8,2061.0
406,sG1IterDecon,11208400,7360,8,920.0
407,sG1IterDecon,77541946,52032,8,6504.0
408,sG1IterDecon,74934308,50272,8,6284.0
409,sG1IterDecon,23652441,15744,8,1968.0
410,sG1IterDecon,62443707,41864,8,5233.0
411,sG1IterDecon,48003683,32136,8,4017.0
412,sG1IterDecon,49833411,33368,8,4171.0
413,sG1IterDecon,11208400,7360,8,920.0
414,sG1IterDecon,49495558,33144,8,4143.0
415,sG1IterDecon,11208400,7360,8,920.0
416,sG1IterDecon,37952253,25368,8,3171.0
417,sG1IterDecon,54756062,36688,8,4586.0
418,sG1IterDecon,98845099,66376,8,8297.0
419,sG1IterDecon,56070500,37568,8,4696.0
420,sG1IterDecon,11208400,7360,8,920.0
421,sG1IterDecon,11208400,7360,8,920.0
422,sG1IterDecon,11208400,7360,8,920.0
423,sG1IterDecon,56332439,37744,8,4718.0
424,sG1IterDecon,11208400,7360,8,920.0
425,sG1IterDecon,106901888,71800,8,8975.0
426,sG1IterDecon,62505537,41904,8,5238.0
427,sG1IterDecon,13552643,8944,8,1118.0
428,sG1IterDecon,11208400,7360,8,920.0
429,sG1IterDecon,25841178,17216,8,2152.0
430,sG1IterDecon,19836806,13176,8,1647.0
431,sG1IterDecon,11208400,7360,8,920.0
432,sG1IterDecon,64790022,43440,8,5430.0
433,sG1IterDecon,38855448,25976,8,3247.0
434,sG1IterDecon,55806114,37392,8,4674.0
435,sG1IterDecon,85257037,57224,8,7153.0
436,sG1IterDecon,11208400,7360,8,920.0
437,sG1IterDecon,44873772,30032,8,3754.0
438,sG1IterDecon,22117482,14712,8,1839.0
439,sG1IterDecon,44424474,29728,8,3716.0
440,sG1IterDecon,16286052,10784,8,1348.0
441,sG1IterDecon,35114586,23464,8,2933.0
442,sG1IterDecon,45984714,30784,8,3848.0
443,sG1IterDecon,76396557,51256,8,6407.0
444,sG1IterDecon,27494694,18328,8,2291.0
445,sG1IterDecon,96071502,64504,8,8063.0
446,sG1IterDecon,11208400,7360,8,920.0
447,sG1IterDecon,93640992,62872,8,7859.0
448,sG1IterDecon,87731616,58888,8,7361.0
449,sG1IterDecon,85203419,57184,8,7148.0
450,sG1IterDecon,11208400,7360,8,920.0
451,sG1IterDecon,78458053,52648,8,6581.0
452,sG1IterDecon,13328490,8792,8,1099.0
453,sG1IterDecon,11208400,7360,8,920.0
454,sG1IterDecon,56290283,37720,8,4715.0
455,sG1IterDecon,11208400,7360,8,920.0
456,sG1IterDecon,46459527,31096,8,3887.0
457,sG1IterDecon,55527978,37208,8,4651.0
458,sG1IterDecon,11208400,7360,8,920.0
459,sG1IterDecon,79175007,53128,8,6641.0
460,sG1IterDecon,18649046,12376,8,1547.0
461,sG1IterDecon,11208400,7360,8,920.0
462,sG1IterDecon,95587000,64176,8,8022.0
463,sG1IterDecon,58010746,38880,8,4860.0
464,sG1IterDecon,63604796,42648,8,5331.0
465,sG1IterDecon,11208400,7360,8,920.0
466,sG1IterDecon,81368583,54608,8,6826.0
467,sG1IterDecon,23416128,15584,8,1948.0
468,sG1IterDecon,83884436,56296,8,7037.0
469,sG1IterDecon,70960227,47600,8,5950.0
470,sG1IterDecon,11208400,7360,8,920.0
471,sG1IterDecon,93388182,62696,8,7837.0
472,sG1IterDecon,44689946,29912,8,3739.0
473,sG1IterDecon,50620286,33904,8,4238.0
474,sG1IterDecon,11208400,7360,8,920.0
475,sG1IterDecon,12421765,8184,8,1023.0
476,sG1IterDecon,11208400,7360,8,920.0
477,sG1IterDecon,11208400,7360,8,920.0
478,sG1IterDecon,11208400,7360,8,920.0
479,sG1IterDecon,34917442,23328,8,2916.0
480,sG1IterDecon,11208400,7360,8,920.0
481,sG1IterDecon,65582271,43976,8,5497.0
482,sG1IterDecon,13231871,8728,8,1091.0
483,sG1IterDecon,70387265,47208,8,5901.0
484,sG1IterDecon,11208400,7360,8,920.0
485,sG1IterDecon,58788551,39400,8,4925.0
486,sG1IterDecon,11208400,7360,8,920.0
487,sG1IterDecon,11208400,7360,8,920.0
488,sG1IterDecon,55455004,37160,8,4645.0
489,sG1IterDecon,11208400,7360,8,920.0
490,sG1IterDecon,45893282,30720,8,3840.0
491,sG1IterDecon,11208400,7360,8,920.0
492,sG1IterDecon,53183955,35624,8,4453.0
493,sG1IterDecon,15296480,10120,8,1265.0
494,sG1IterDecon,17930390,11888,8,1486.0
495,sG1IterDecon,92951398,62408,8,7801.0
496,sG1IterDecon,70770591,47472,8,5934.0
497,sG1IterDecon,22055981,14664,8,1833.0
